mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.00611151943703231,0.8965332031250002,56490.144240140915,512,0.001602943754804631,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,365.233012676239,1
0.013461891763006056,0.7461914062500001,4674.742893457413,32,0.02530430750695989,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,449.3235538005829,1
0.01385446262514904,0.733740234375,8315.132344007492,64,0.013336518212792137,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,364.6670413017273,1
0.009143007952990105,0.8013183593750002,15343.76016998291,128,0.010887107304576538,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,362.8539640903473,1
0.006559271035091239,0.8604492187500001,29245.687144756317,256,0.0035237010263857726,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,279.57333517074585,1
0.007316479120814501,0.8791015625,56951.84122109413,512,0.002544076433120601,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,279.41986417770386,1
0.010719079087660222,0.765380859375,4640.785571575165,32,0.017522967343217233,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,32,447.0805115699768,1
0.00918461463735363,0.7696777343750001,8112.739000082016,64,0.011125041878670694,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,64,277.2683336734772,1
0.00864742415571926,0.78681640625,15380.59078836441,128,0.007260405101878753,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,128,362.66273069381714,1
0.007179330249289985,0.8728515625000002,28878.773967027664,256,0.0026440179888475024,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,256,279.68073296546936,1
0.005483139564465665,0.902099609375,56166.25773191452,512,0.0010160763312174748,shapiq,kernel,arfpy,none,Not needed,Not needed,Not needed,512,278.00237226486206,1
