dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,g
heloc,3,cte_stratified_sage_permutation,128.4162895679474,0.01341557502746582,1975,192,2
heloc,3,cte_stratified_shap_kernel,519.258326292038,0.01341557502746582,1975,192,2
heloc,3,iid_sage_permutation,72.8903419971466,7.748603820800781e-05,1975,128,2
heloc,3,iid_shap_kernel,354.6415412425995,7.748603820800781e-05,1975,128,2
heloc,4,cte_sage_permutation,69.228600025177,0.018983125686645508,1975,128,2
heloc,4,cte_shap_kernel,353.63492608070374,0.018983125686645508,1975,128,2
heloc,4,cte_with_predictions_sage_permutation,79.45211553573608,0.012804508209228516,1975,128,2
heloc,4,cte_with_predictions_shap_kernel,356.9473829269409,0.012804508209228516,1975,128,2
heloc,4,cte_stratified_sage_permutation,117.88325262069702,0.009175300598144531,1975,192,2
heloc,4,cte_stratified_shap_kernel,513.6175892353058,0.009175300598144531,1975,192,2
heloc,4,iid_sage_permutation,64.23610782623291,6.818771362304688e-05,1975,128,2
heloc,4,iid_shap_kernel,356.029922246933,6.818771362304688e-05,1975,128,2
heloc,0,cte_sage_permutation,153.5500991344452,0.023904085159301758,1975,256,3
heloc,0,cte_shap_kernel,706.9078891277313,0.023904085159301758,1975,256,3
heloc,0,cte_with_predictions_sage_permutation,153.53757977485657,0.02907085418701172,1975,256,3
heloc,0,cte_with_predictions_shap_kernel,695.6189250946045,0.02907085418701172,1975,256,3
heloc,0,cte_stratified_sage_permutation,229.7923743724823,0.04052090644836426,1975,384,3
heloc,0,cte_stratified_shap_kernel,922.9972772598267,0.04052090644836426,1975,384,3
heloc,0,iid_sage_permutation,138.7775797843933,7.82012939453125e-05,1975,256,3
heloc,0,iid_shap_kernel,707.1780292987823,7.82012939453125e-05,1975,256,3
heloc,1,cte_sage_permutation,152.73059606552124,0.045314788818359375,1975,256,3
heloc,1,cte_shap_kernel,709.2851212024689,0.045314788818359375,1975,256,3
heloc,1,cte_with_predictions_sage_permutation,159.4554591178894,0.036783456802368164,1975,256,3
heloc,1,cte_with_predictions_shap_kernel,711.796231508255,0.036783456802368164,1975,256,3
heloc,1,cte_stratified_sage_permutation,255.39548420906067,0.05685925483703613,1975,384,3
heloc,1,cte_stratified_shap_kernel,934.7917330265045,0.05685925483703613,1975,384,3
heloc,1,iid_sage_permutation,145.05186939239502,6.747245788574219e-05,1975,256,3
heloc,1,iid_shap_kernel,715.8932707309723,6.747245788574219e-05,1975,256,3
heloc,2,cte_sage_permutation,138.38484239578247,0.04433131217956543,1975,256,3
heloc,2,cte_shap_kernel,720.0880935192108,0.04433131217956543,1975,256,3
heloc,2,cte_with_predictions_sage_permutation,129.58443522453308,0.03780221939086914,1975,256,3
heloc,2,cte_with_predictions_shap_kernel,710.0119802951813,0.03780221939086914,1975,256,3
heloc,2,cte_stratified_sage_permutation,216.8586401939392,0.08633637428283691,1975,384,3
heloc,2,cte_stratified_shap_kernel,937.0086195468903,0.08633637428283691,1975,384,3
heloc,2,iid_sage_permutation,132.0165078639984,7.009506225585938e-05,1975,256,3
heloc,2,iid_shap_kernel,705.36891746521,7.009506225585938e-05,1975,256,3
heloc,3,cte_sage_permutation,153.06784558296204,0.03203153610229492,1975,256,3
heloc,3,cte_shap_kernel,713.0312578678131,0.03203153610229492,1975,256,3
heloc,3,cte_with_predictions_sage_permutation,145.6412651538849,0.02937459945678711,1975,256,3
heloc,3,cte_with_predictions_shap_kernel,712.3843398094177,0.02937459945678711,1975,256,3
heloc,3,cte_stratified_sage_permutation,232.06696486473083,0.03023076057434082,1975,384,3
heloc,3,cte_stratified_shap_kernel,945.2824704647064,0.03023076057434082,1975,384,3
heloc,3,iid_sage_permutation,160.97107195854187,0.00012636184692382812,1975,256,3
heloc,3,iid_shap_kernel,717.1124868392944,0.00012636184692382812,1975,256,3
heloc,4,cte_sage_permutation,129.13292837142944,0.062334299087524414,1975,256,3
heloc,4,cte_shap_kernel,716.1050384044647,0.062334299087524414,1975,256,3
heloc,4,cte_with_predictions_sage_permutation,138.8512842655182,0.054955482482910156,1975,256,3
heloc,4,cte_with_predictions_shap_kernel,716.9387927055359,0.054955482482910156,1975,256,3
heloc,4,cte_stratified_sage_permutation,233.30568552017212,0.03188896179199219,1975,384,3
heloc,4,cte_stratified_shap_kernel,937.4402434825897,0.03188896179199219,1975,384,3
heloc,4,iid_sage_permutation,147.000586271286,0.00010776519775390625,1975,256,3
heloc,4,iid_shap_kernel,713.0340867042542,0.00010776519775390625,1975,256,3
