method,repeat,num_bins,n,mmd,t,num_points_selected
compress_kt,5,25,10000,0.0016018606038573358,0.0028820037841796875,400
compress_kt,6,25,10000,0.001903631185994431,0.002811908721923828,400
compress_kt,7,25,10000,0.001975751020840022,0.002783060073852539,400
compress_kt,8,25,10000,0.0017059527286071574,0.002895832061767578,400
compress_kt,9,25,10000,0.00169051109861168,0.002895832061767578,400
compress_kt,10,25,10000,0.001595820852156954,0.0027780532836914062,400
compress_kt,11,25,10000,0.0018879685366581245,0.002947092056274414,400
compress_kt,12,25,10000,0.0017983649386764666,0.0028798580169677734,400
compress_kt,13,25,10000,0.001851387007113292,0.0027799606323242188,400
compress_kt,14,25,10000,0.0017226343196294902,0.0027778148651123047,400
compress_kt,15,25,10000,0.0016405384895743225,0.002894878387451172,400
compress_kt,16,25,10000,0.0016997232259165218,0.0028028488159179688,400
compress_kt,17,25,10000,0.0018029188847845101,0.0028243064880371094,400
compress_kt,18,25,10000,0.0017102834228872876,0.0029239654541015625,400
compress_kt,19,25,10000,0.0015605247810472622,0.002786874771118164,400
compress_kt,20,25,10000,0.0017957737712405164,0.0028066635131835938,400
compress_kt,21,25,10000,0.0016156976041742377,0.002766132354736328,400
compress_kt,22,25,10000,0.0016315611642682137,0.002821207046508789,400
compress_kt,23,25,10000,0.001637178848792692,0.0028171539306640625,400
compress_kt,24,25,10000,0.0018504022016032073,0.002794027328491211,400
compress_kt,25,25,10000,0.0016460550962526521,0.002804994583129883,400
compress_kt,26,25,10000,0.0015935557777495835,0.0036859512329101562,400
compress_kt,27,25,10000,0.001702731681744285,0.002810239791870117,400
compress_kt,28,25,10000,0.0017845649244122574,0.00292205810546875,400
compress_kt,29,25,10000,0.001787766437745697,0.0027840137481689453,400
compress_kt,30,25,10000,0.002101023381210404,0.0027871131896972656,400
compress_kt,31,25,10000,0.0016585467358088135,0.002885103225708008,400
compress_kt,32,25,10000,0.0016801541804781217,0.0027818679809570312,400
compress_kt,0,39,10000,0.001084203261090405,0.004012107849121094,624
compress_kt,1,39,10000,0.001143439497036075,0.004007816314697266,624
compress_kt,2,39,10000,0.0011082510538217294,0.004006862640380859,624
compress_kt,3,39,10000,0.0011108947913637257,0.0040209293365478516,624
compress_kt,4,39,10000,0.0010664129139043022,0.004026889801025391,624
compress_kt,5,39,10000,0.0010881256228373604,0.0040400028228759766,624
compress_kt,6,39,10000,0.0010253343919765234,0.004022121429443359,624
compress_kt,7,39,10000,0.0010870452985781986,0.004019260406494141,624
compress_kt,8,39,10000,0.001033339323917415,0.004024028778076172,624
compress_kt,9,39,10000,0.0010701605073115683,0.00401616096496582,624
compress_kt,10,39,10000,0.0010587026896822505,0.0040340423583984375,624
compress_kt,11,39,10000,0.0011086604275658551,0.004000663757324219,624
compress_kt,12,39,10000,0.0010388751240500704,0.004015922546386719,624
compress_kt,13,39,10000,0.0011652587107136847,0.004009246826171875,624
compress_kt,14,39,10000,0.001022626370232288,0.00400996208190918,624
compress_kt,15,39,10000,0.0010439159282987498,0.004017829895019531,624
compress_kt,16,39,10000,0.0010942634514594374,0.004008769989013672,624
compress_kt,17,39,10000,0.0010546962277537542,0.004004001617431641,624
compress_kt,18,39,10000,0.0011322177459507088,0.0040073394775390625,624
compress_kt,19,39,10000,0.0010923496311862346,0.004047870635986328,624
compress_kt,20,39,10000,0.0010884641364120873,0.004019021987915039,624
compress_kt,21,39,10000,0.0011948378986002262,0.004042148590087891,624
compress_kt,22,39,10000,0.0010073539963623146,0.003993034362792969,624
compress_kt,23,39,10000,0.0009884413092914046,0.004025936126708984,624
compress_kt,24,39,10000,0.0011887555497423208,0.0040280818939208984,624
compress_kt,25,39,10000,0.0011249368960450645,0.004007101058959961,624
compress_kt,26,39,10000,0.0010349135480562932,0.0040051937103271484,624
compress_kt,27,39,10000,0.0010890966551751202,0.0040340423583984375,624
compress_kt,28,39,10000,0.001029870925199794,0.004039287567138672,624
compress_kt,29,39,10000,0.0010327748953793126,0.004040956497192383,624
compress_kt,30,39,10000,0.0011054192248813322,0.004052162170410156,624
compress_kt,31,39,10000,0.0009620961561107588,0.004052877426147461,624
compress_kt,32,39,10000,0.0011037293963838957,0.004263162612915039,624
compress_kt,0,61,10000,0.0015949943645538478,0.0014920234680175781,488
compress_kt,1,61,10000,0.0015312273934150744,0.0014951229095458984,488
compress_kt,2,61,10000,0.0014531617789272366,0.002271890640258789,488
compress_kt,3,61,10000,0.0015592462333109958,0.0023908615112304688,488
compress_kt,4,61,10000,0.001398571282652361,0.0022249221801757812,488
compress_kt,5,61,10000,0.0014540935596778493,0.0022530555725097656,488
compress_kt,6,61,10000,0.0014626099646078694,0.0016410350799560547,488
compress_kt,7,61,10000,0.0015842805849438646,0.0015039443969726562,488
compress_kt,8,61,10000,0.0016667845644096624,0.0015149116516113281,488
compress_kt,9,61,10000,0.001474755827527069,0.0022230148315429688,488
compress_kt,10,61,10000,0.0014921977998131053,0.002240896224975586,488
compress_kt,11,61,10000,0.0015020492052611467,0.002231121063232422,488
compress_kt,12,61,10000,0.0016096420412995416,0.002229928970336914,488
compress_kt,13,61,10000,0.0013428395554101469,0.0023000240325927734,488
compress_kt,14,61,10000,0.0014943902537216391,0.0022318363189697266,488
compress_kt,15,61,10000,0.0013953812172585733,0.002251148223876953,488
compress_kt,16,61,10000,0.0016675878231368901,0.0014979839324951172,488
compress_kt,17,61,10000,0.0013660622289446978,0.0022430419921875,488
compress_kt,18,61,10000,0.0015109331057314157,0.0022420883178710938,488
compress_kt,19,61,10000,0.0013725348494464384,0.001486063003540039,488
compress_kt,20,61,10000,0.001668563325857686,0.002377033233642578,488
compress_kt,21,61,10000,0.001546675350363208,0.0022351741790771484,488
compress_kt,22,61,10000,0.0016702942406904564,0.0015020370483398438,488
compress_kt,23,61,10000,0.0015179326742470745,0.0015239715576171875,488
compress_kt,24,61,10000,0.0014696847654432355,0.0016198158264160156,488
compress_kt,25,61,10000,0.0014695413671254043,0.0022568702697753906,488
compress_kt,26,61,10000,0.00153041034847054,0.0014929771423339844,488
compress_kt,27,61,10000,0.0015351674929588721,0.0014872550964355469,488
compress_kt,28,61,10000,0.001495664907937011,0.002263784408569336,488
compress_kt,29,61,10000,0.0015263141274312886,0.0015022754669189453,488
compress_kt,30,61,10000,0.0017009916117103063,0.0022640228271484375,488
compress_kt,31,61,10000,0.001610691321559693,0.002254009246826172,488
compress_kt,32,61,10000,0.0017470614580895882,0.0022699832916259766,488
compress_kt,0,95,10000,0.0009081681021549104,0.0033342838287353516,760
compress_kt,1,95,10000,0.000997476653541579,0.002201080322265625,760
compress_kt,2,95,10000,0.0008651317508286405,0.0034618377685546875,760
compress_kt,3,95,10000,0.0009435050160193637,0.0022437572479248047,760
compress_kt,4,95,10000,0.000999870269026537,0.0033550262451171875,760
compress_kt,5,95,10000,0.0009303339434053037,0.002160310745239258,760
compress_kt,6,95,10000,0.0008515269598424191,0.0033669471740722656,760
compress_kt,7,95,10000,0.000988030142012486,0.0021147727966308594,760
compress_kt,8,95,10000,0.0008840202500894623,0.002286672592163086,760
compress_kt,9,95,10000,0.0009179738338983279,0.0033369064331054688,760
compress_kt,10,95,10000,0.0010581715530763036,0.0022068023681640625,760
compress_kt,11,95,10000,0.0008993020455478062,0.003365755081176758,760
compress_kt,12,95,10000,0.0009459878857173976,0.0022089481353759766,760
compress_kt,13,95,10000,0.0010420808996364772,0.0034749507904052734,760
compress_kt,14,95,10000,0.001058195837008724,0.0022058486938476562,760
compress_kt,15,95,10000,0.0008993185663187242,0.003303050994873047,760
compress_kt,16,95,10000,0.0009670883276315656,0.0034627914428710938,760
compress_kt,17,95,10000,0.00098639381275889,0.0033178329467773438,760
compress_kt,18,95,10000,0.0009456217728472383,0.002158641815185547,760
compress_kt,19,95,10000,0.0009593081562637995,0.0033750534057617188,760
compress_kt,20,95,10000,0.000851125344023762,0.003448009490966797,760
compress_kt,21,95,10000,0.0008883707886006842,0.002166748046875,760
compress_kt,22,95,10000,0.0009797171560917972,0.0033469200134277344,760
compress_kt,23,95,10000,0.0010775993843780696,0.0033431053161621094,760
compress_kt,24,95,10000,0.0009500711680934804,0.0033490657806396484,760
compress_kt,25,95,10000,0.0009505735224456802,0.00344085693359375,760
compress_kt,26,95,10000,0.0009326502085559296,0.0021529197692871094,760
compress_kt,27,95,10000,0.0010481679293286028,0.003343820571899414,760
compress_kt,28,95,10000,0.0009624255278012916,0.003448009490966797,760
compress_kt,29,95,10000,0.0008736669441542222,0.003448963165283203,760
compress_kt,30,95,10000,0.001053164430898118,0.0033330917358398438,760
compress_kt,31,95,10000,0.0009604655790426131,0.0034520626068115234,760
compress_kt,32,95,10000,0.0010377911250410154,0.0023081302642822266,760
compress_kt,0,150,10000,0.0005267012156363882,0.005211830139160156,1200
compress_kt,1,150,10000,0.0006226116589490294,0.003348112106323242,1200
compress_kt,2,150,10000,0.000506248059807396,0.0033829212188720703,1200
compress_kt,3,150,10000,0.0005273459944826753,0.003459930419921875,1200
compress_kt,4,150,10000,0.0005886401296414656,0.0033583641052246094,1200
compress_kt,5,150,10000,0.0005413374223206813,0.0033550262451171875,1200
compress_kt,6,150,10000,0.0005722361079341931,0.0032851696014404297,1200
compress_kt,7,150,10000,0.0005670029400874077,0.0033388137817382812,1200
compress_kt,8,150,10000,0.000594158708371928,0.0032949447631835938,1200
compress_kt,9,150,10000,0.000603166667506011,0.00333404541015625,1200
compress_kt,10,150,10000,0.0005040349336968841,0.003428220748901367,1200
compress_kt,11,150,10000,0.0005548474784257684,0.0033180713653564453,1200
compress_kt,12,150,10000,0.0005924270392156372,0.003325223922729492,1200
compress_kt,13,150,10000,0.0005974602899573023,0.003339052200317383,1200
compress_kt,14,150,10000,0.0005898256539373092,0.003306865692138672,1200
compress_kt,15,150,10000,0.0005985370469314688,0.0033452510833740234,1200
compress_kt,16,150,10000,0.0005185615788279307,0.0033371448516845703,1200
compress_kt,17,150,10000,0.0005698263812543014,0.0032958984375,1200
compress_kt,18,150,10000,0.0005576460604699573,0.0033240318298339844,1200
compress_kt,19,150,10000,0.0005831532661809968,0.0034258365631103516,1200
compress_kt,20,150,10000,0.0005702756398374975,0.003429889678955078,1200
compress_kt,21,150,10000,0.0005148949064772423,0.003309965133666992,1200
compress_kt,22,150,10000,0.0005405215957002274,0.0033240318298339844,1200
compress_kt,23,150,10000,0.0005381447046199916,0.00334930419921875,1200
compress_kt,24,150,10000,0.0006098523103779951,0.0034418106079101562,1200
compress_kt,25,150,10000,0.0005906740875797623,0.003289937973022461,1200
compress_kt,26,150,10000,0.000536983056385415,0.0033330917358398438,1200
compress_kt,27,150,10000,0.0006261595351164384,0.0033369064331054688,1200
compress_kt,28,150,10000,0.0005340381219374191,0.0033469200134277344,1200
compress_kt,29,150,10000,0.0005801849831217898,0.003324270248413086,1200
compress_kt,30,150,10000,0.0005293906299820295,0.003448963165283203,1200
compress_kt,31,150,10000,0.0005373452953634228,0.003425121307373047,1200
compress_kt,32,150,10000,0.0005603105620209936,0.0034399032592773438,1200
compress_kt,0,237,10000,0.0006730189330338698,0.0011320114135742188,948
compress_kt,1,237,10000,0.0008166231740955598,0.0017080307006835938,948
compress_kt,2,237,10000,0.0008048312280298786,0.0011410713195800781,948
compress_kt,3,237,10000,0.0007952674813220539,0.001710653305053711,948
compress_kt,4,237,10000,0.0008727734776552698,0.0012240409851074219,948
compress_kt,5,237,10000,0.0008132490348012611,0.0011162757873535156,948
compress_kt,6,237,10000,0.0008853091174374772,0.0017189979553222656,948
compress_kt,7,237,10000,0.0008730085163211609,0.0018558502197265625,948
compress_kt,8,237,10000,0.0007451233115501887,0.0017199516296386719,948
compress_kt,9,237,10000,0.0008817679473913376,0.0018150806427001953,948
compress_kt,10,237,10000,0.0008060911336829901,0.0018181800842285156,948
compress_kt,11,237,10000,0.0008791268878601544,0.0014891624450683594,948
compress_kt,12,237,10000,0.0008862362307600624,0.0011739730834960938,948
compress_kt,13,237,10000,0.0007916677564122343,0.0018420219421386719,948
compress_kt,14,237,10000,0.0007334178463482555,0.0012521743774414062,948
compress_kt,15,237,10000,0.0007357082276698845,0.0017840862274169922,948
compress_kt,16,237,10000,0.0008010458468288018,0.0011699199676513672,948
compress_kt,17,237,10000,0.0008033126719319827,0.0017342567443847656,948
compress_kt,18,237,10000,0.0009317737510035895,0.0017199516296386719,948
compress_kt,19,237,10000,0.0008403405286504795,0.0013742446899414062,948
compress_kt,20,237,10000,0.0008200676315086308,0.0012137889862060547,948
compress_kt,21,237,10000,0.0007840429260841109,0.0012347698211669922,948
compress_kt,22,237,10000,0.0008161696567080268,0.0012710094451904297,948
compress_kt,23,237,10000,0.0008356382565747611,0.0011630058288574219,948
compress_kt,24,237,10000,0.000852584297583725,0.0013911724090576172,948
compress_kt,25,237,10000,0.0009121073036000016,0.0012459754943847656,948
compress_kt,26,237,10000,0.0007840694397724113,0.0011739730834960938,948
compress_kt,27,237,10000,0.0007774330888442871,0.0011320114135742188,948
compress_kt,28,237,10000,0.0009217681546731804,0.0011258125305175781,948
compress_kt,29,237,10000,0.0008834209263181014,0.0011849403381347656,948
compress_kt,30,237,10000,0.000796591343494496,0.0012087821960449219,948
compress_kt,31,237,10000,0.0008727627775903524,0.0013740062713623047,948
compress_kt,32,237,10000,0.0007961522840475022,0.0011320114135742188,948
compress_kt,0,373,10000,0.0004663829350250448,0.001661062240600586,1492
compress_kt,1,373,10000,0.0004875464297369736,0.0019388198852539062,1492
compress_kt,2,373,10000,0.000464201126644026,0.0016560554504394531,1492
compress_kt,3,373,10000,0.0005022359185875847,0.0016179084777832031,1492
compress_kt,4,373,10000,0.0005151977944821973,0.0017237663269042969,1492
compress_kt,5,373,10000,0.0004424557647401961,0.0016486644744873047,1492
compress_kt,6,373,10000,0.0004586389491864351,0.00177001953125,1492
compress_kt,7,373,10000,0.0004334100124136486,0.0016520023345947266,1492
compress_kt,8,373,10000,0.00044347901835495307,0.0016109943389892578,1492
compress_kt,9,373,10000,0.00048038704755190564,0.0017578601837158203,1492
compress_kt,10,373,10000,0.0004638983899459548,0.0016148090362548828,1492
compress_kt,11,373,10000,0.0004719178268655366,0.0019168853759765625,1492
compress_kt,12,373,10000,0.000443564801516666,0.0017788410186767578,1492
compress_kt,13,373,10000,0.00044105657750445615,0.0016548633575439453,1492
compress_kt,14,373,10000,0.00048226616860710947,0.001714944839477539,1492
compress_kt,15,373,10000,0.0004736403093011099,0.0016319751739501953,1492
compress_kt,16,373,10000,0.00044954438816185993,0.001953125,1492
compress_kt,17,373,10000,0.00043120960499618,0.0016260147094726562,1492
compress_kt,18,373,10000,0.0004844939309526508,0.0016050338745117188,1492
compress_kt,19,373,10000,0.0004564932085920348,0.001628875732421875,1492
compress_kt,20,373,10000,0.00044478665329134026,0.0016140937805175781,1492
compress_kt,21,373,10000,0.0004743702952888784,0.001730203628540039,1492
compress_kt,22,373,10000,0.0004660850685584417,0.001705169677734375,1492
compress_kt,23,373,10000,0.00042960471432854086,0.0016050338745117188,1492
compress_kt,24,373,10000,0.0005233859248096884,0.0016109943389892578,1492
compress_kt,25,373,10000,0.00044822019943013824,0.0016810894012451172,1492
compress_kt,26,373,10000,0.00043917253317710125,0.0016379356384277344,1492
compress_kt,27,373,10000,0.00047992340007191325,0.002518177032470703,1492
compress_kt,28,373,10000,0.0004314158468716467,0.0017592906951904297,1492
compress_kt,29,373,10000,0.0004723051012718582,0.0017468929290771484,1492
compress_kt,30,373,10000,0.00047539355860279353,0.0025522708892822266,1492
compress_kt,31,373,10000,0.00046178715161634964,0.002580881118774414,1492
compress_kt,32,373,10000,0.00044076755747510243,0.0017018318176269531,1492
compress_kt,0,588,10000,0.0002716877040088994,0.0039539337158203125,2352
compress_kt,1,588,10000,0.0002572799690403471,0.002485036849975586,2352
compress_kt,2,588,10000,0.0002698139342381112,0.0024938583374023438,2352
compress_kt,3,588,10000,0.0002778800303527007,0.0025949478149414062,2352
compress_kt,4,588,10000,0.0002507481955965063,0.002485990524291992,2352
compress_kt,5,588,10000,0.00030837856026016963,0.0025129318237304688,2352
compress_kt,6,588,10000,0.0003161467812942964,0.0024518966674804688,2352
compress_kt,7,588,10000,0.0002612958110640162,0.0025548934936523438,2352
compress_kt,8,588,10000,0.0002551309666340984,0.0028319358825683594,2352
compress_kt,9,588,10000,0.00025200871542035985,0.0025119781494140625,2352
compress_kt,10,588,10000,0.00025182127331360715,0.002513885498046875,2352
compress_kt,11,588,10000,0.00028858561917130543,0.002483844757080078,2352
compress_kt,12,588,10000,0.00030711818799300517,0.002515077590942383,2352
compress_kt,13,588,10000,0.00027768784223305976,0.0024607181549072266,2352
compress_kt,14,588,10000,0.00023773003042440455,0.0024700164794921875,2352
compress_kt,15,588,10000,0.0002500680332067906,0.0024831295013427734,2352
compress_kt,16,588,10000,0.0002920928526608524,0.0024340152740478516,2352
compress_kt,17,588,10000,0.00023547127411543967,0.0024809837341308594,2352
compress_kt,18,588,10000,0.00025331393051034046,0.0024530887603759766,2352
compress_kt,19,588,10000,0.000268798556068095,0.0024950504302978516,2352
compress_kt,20,588,10000,0.00023949845714649198,0.0024619102478027344,2352
compress_kt,21,588,10000,0.0002830802344799821,0.0024628639221191406,2352
compress_kt,22,588,10000,0.00034604449000363857,0.0025060176849365234,2352
compress_kt,23,588,10000,0.0002749476093663328,0.0024251937866210938,2352
compress_kt,24,588,10000,0.00026223708752246,0.002486705780029297,2352
compress_kt,25,588,10000,0.00025562874717866,0.002396106719970703,2352
compress_kt,26,588,10000,0.000244473769937692,0.0024862289428710938,2352
compress_kt,27,588,10000,0.0002583876087472736,0.0024971961975097656,2352
compress_kt,28,588,10000,0.00026544567113737094,0.0024487972259521484,2352
compress_kt,29,588,10000,0.0003211684409966109,0.0024690628051757812,2352
compress_kt,30,588,10000,0.00027832349934578393,0.002527952194213867,2352
compress_kt,31,588,10000,0.0002763299473993175,0.0024077892303466797,2352
compress_kt,32,588,10000,0.00027652997725455264,0.0024712085723876953,2352
