dataset,size,model,explainer,strategy,compression_time_arfpy_Not needed,compression_time_iid_Not needed,compression_time_kernel_thinning_gaussian,compression_time_kernel_thinning_inverse_multiquadric,compression_time_kernel_thinning_matern,compression_time_kernel_thinning_predictions,compression_time_kernel_thinning_sobolev,compression_time_kernel_thinning_stratified,compression_time_stein_thinning_Not needed,explanation_time_arfpy_Not needed,explanation_time_iid_Not needed,explanation_time_kernel_thinning_gaussian,explanation_time_kernel_thinning_inverse_multiquadric,explanation_time_kernel_thinning_matern,explanation_time_kernel_thinning_predictions,explanation_time_kernel_thinning_sobolev,explanation_time_kernel_thinning_stratified,explanation_time_stein_thinning_Not needed,mae_arfpy_Not needed,mae_iid_Not needed,mae_kernel_thinning_gaussian,mae_kernel_thinning_inverse_multiquadric,mae_kernel_thinning_matern,mae_kernel_thinning_predictions,mae_kernel_thinning_sobolev,mae_kernel_thinning_stratified,mae_stein_thinning_Not needed,mmd_arfpy_Not needed,mmd_iid_Not needed,mmd_kernel_thinning_gaussian,mmd_kernel_thinning_inverse_multiquadric,mmd_kernel_thinning_matern,mmd_kernel_thinning_predictions,mmd_kernel_thinning_sobolev,mmd_kernel_thinning_stratified,mmd_stein_thinning_Not needed,top_k_arfpy_Not needed,top_k_iid_Not needed,top_k_kernel_thinning_gaussian,top_k_kernel_thinning_inverse_multiquadric,top_k_kernel_thinning_matern,top_k_kernel_thinning_predictions,top_k_kernel_thinning_sobolev,top_k_kernel_thinning_stratified,top_k_stein_thinning_Not needed
jungle_chess_2pcs_raw_endgame_complete,32,nn,shap,kernel,32.21431803703308,0.0002890825271605,0.3382405757904053,0.3314651012420654,0.4220042943954468,0.2541252613067626,0.420167851448059,,0.0718133449554443,30.195129919052125,37.53781621456146,34.06372408866882,34.91472351551056,34.38849058151245,30.93984785079956,26.1498482465744,,29.770468521118165,0.0243373615352104,0.024929586067622,0.013062994479041,0.0163372996087488,0.0178739562723433,0.0125158849254669,0.1289672445399946,,0.0398510635165794,0.0221805662018109,0.0266608972240931,0.0047862517650867,0.0039539134934719,0.0036108066844828,0.0038560828509059,0.9830982494313536,,0.0297975272342224,0.9333349609375,0.9319970703125,0.95439453125,0.94130859375,0.94365234375,0.9532177734375,0.8286621093750002,,0.9059570312500002
jungle_chess_2pcs_raw_endgame_complete,32,nn,shapiq,kernel,31.69284074306488,0.0002388477325438,0.2459925413131713,0.2368393659591675,0.3170162916183471,0.2310765266418456,0.3497198343276977,,0.0555454492568969,78.14649329185485,87.04607226848603,87.31550114154815,88.48939878940583,86.99618391990661,83.45897424221039,87.00557925701142,,75.14035737514496,0.0092100694269455,0.0084774776124444,0.006632487121444,0.007196129778073,0.007397058638541,0.0068723174782761,0.0509489184537778,,0.0116817782777659,0.0221805662018109,0.0266608972240931,0.0047862517650867,0.0039539134934719,0.0036108066844828,0.0038560828509059,0.9830982494313536,,0.0297975272342224,0.700849609375,0.730732421875,0.780224609375,0.7615234375000001,0.760546875,0.7693261718750002,0.41513671875,,0.6580078125
jungle_chess_2pcs_raw_endgame_complete,32,xgb,sage,permutation,31.397335982322694,0.0001224517822265,0.2422252655029296,0.2318707704544066,0.306257963180542,0.2538557052612304,0.3363180637359618,,0.0754063367843627,5.631474232673645,5.6807455778121945,5.522353744506836,5.23486008644104,5.268501043319702,5.6630476951599125,1.893603515625,,4.549426436424255,0.0658630354691406,0.0793397850496131,0.0449238847705743,0.0575745382715957,0.0457819733812047,0.0359323346221594,1.1816671069342586,,0.2455253003393849,0.0221805662018109,0.0266608972240931,0.0047862517650867,0.0039539134934719,0.0036108066844828,0.0044614893839163,0.9830982494313536,,0.0297975272342224,0.86,0.96,0.8,1.0,1.0,0.8,1.0,,0.8
jungle_chess_2pcs_raw_endgame_complete,32,xgb,shap,kernel,32.38751385211945,0.0001193046569823,0.2281527757644653,0.2228497266769408,0.2937842607498169,0.251934552192688,0.3230653285980224,,0.0708648443222045,132.00927491188048,130.17246401309967,129.48828060626985,129.07657399177552,129.15956676006317,145.44617512226105,78.9350907087326,,132.60743701457977,0.0247871509483003,0.0249689752530737,0.012456604001682,0.0154525639597639,0.0175118347004408,0.0118553467089685,0.1320617943995941,,0.0392758649326044,0.0221805662018109,0.0266608972240931,0.0047862517650867,0.0039539134934719,0.0036108066844828,0.0044614893839163,0.9830982494313536,,0.0297975272342224,0.9332373046875,0.931826171875,0.95498046875,0.94404296875,0.94248046875,0.958642578125,0.8333984375,,0.902490234375
jungle_chess_2pcs_raw_endgame_complete,32,xgb,shapiq,kernel,33.80903868675232,0.0002110719680785,0.2414510488510131,0.2272359609603881,0.3048540353775024,0.2545797824859618,0.3358598470687866,,0.0584954977035521,225.71977789402007,231.9247740983963,237.4369239807129,235.94531202316284,236.18861887454983,246.1092666625977,236.6635277748108,,218.30808308124543,0.0090086642380511,0.0082866448728653,0.0064622096063747,0.0073558633243756,0.0070480609911351,0.0062471798871285,0.0477757592445357,,0.0122613948454589,0.0221805662018109,0.0266608972240931,0.0047862517650867,0.0039539134934719,0.0036108066844828,0.0044614893839163,0.9830982494313536,,0.0297975272342224,0.7223876953125,0.741201171875,0.7908203125000001,0.761181640625,0.774853515625,0.7884277343750001,0.445654296875,,0.65986328125
jungle_chess_2pcs_raw_endgame_complete,40,nn,sage,permutation,,,,,,,,0.0104251384735106,,,,,,,,,1.450273084640503,,,,,,,,,0.0598796490965463,,,,,,,,,0.0068232639222013,,,,,,,,,0.9,
jungle_chess_2pcs_raw_endgame_complete,40,nn,shap,kernel,,,,,,,,0.0105284690856933,,,,,,,,,34.585542392730716,,,,,,,,,0.0195206340478373,,,,,,,,,0.0068232639222013,,,,,,,,,0.9429248046875,
jungle_chess_2pcs_raw_endgame_complete,40,nn,shapiq,kernel,,,,,,,,0.0099906921386718,,,,,,,,,99.71055800914765,,,,,,,,,0.0070327417036704,,,,,,,,,0.0068232639222013,,,,,,,,,0.7746923828125001,
jungle_chess_2pcs_raw_endgame_complete,40,xgb,sage,permutation,,,,,,,,0.0104552507400512,,,,,,,,,7.067797684669495,,,,,,,,,0.0499397832925296,,,,,,,,,0.0071879604453126,,,,,,,,,0.92,
jungle_chess_2pcs_raw_endgame_complete,40,xgb,shap,kernel,,,,,,,,0.0107452392578124,,,,,,,,,157.0861188173294,,,,,,,,,0.0193423516862583,,,,,,,,,0.0071879604453126,,,,,,,,,0.946630859375,
jungle_chess_2pcs_raw_endgame_complete,40,xgb,shapiq,kernel,,,,,,,,0.0100268840789794,,,,,,,,,275.34615659713745,,,,,,,,,0.0071229980452905,,,,,,,,,0.0071879604453126,,,,,,,,,0.7765332031250001,
jungle_chess_2pcs_raw_endgame_complete,64,nn,sage,permutation,31.718619966506957,0.0001599073410033,0.2957631349563598,0.2838452816009521,0.3666152477264404,0.2439721345901489,0.3882037162780761,,0.1202825784683227,2.0269028663635256,2.6320591449737547,2.4518490076065063,2.5057898283004763,2.4261386394500732,1.657298922538757,0.8741474628448487,,2.428509449958802,0.1270668936701686,0.0732019037783619,0.0428322423799628,0.0456648758561574,0.0520779947855865,0.0462805698525651,3.351720822127434,,0.159861113946277,0.0129324329438899,0.0138628352034074,0.0019647628196313,0.0017031256684493,0.0015174584712462,0.002002930967943,0.9881513972413052,,0.0142118674309141,1.0,0.94,1.0,0.92,0.9,0.96,0.94,,1.0
jungle_chess_2pcs_raw_endgame_complete,64,nn,shap,kernel,32.14013969898224,0.0002089738845824,0.3446130275726318,0.3561857938766479,0.4317935705184936,0.2514133214950561,0.4335493326187133,,0.1229899644851684,37.425271368026735,47.76327917575836,44.47743232250214,43.82235953807831,43.74123022556305,38.86673896312713,30.114806914329527,,36.83125815391541,0.0200065705535145,0.0209722636788612,0.0104754215729402,0.0099471195033154,0.0105717141011953,0.0096924278103121,0.1698423113335281,,0.030502512320172,0.0129324329438899,0.0138628352034074,0.0019647628196313,0.0017031256684493,0.0015174584712462,0.002002930967943,0.9881513972413052,,0.0142118674309141,0.94072265625,0.941591796875,0.963671875,0.9643701171875,0.96390625,0.9661083984375,0.8306835937500002,,0.92158203125
jungle_chess_2pcs_raw_endgame_complete,64,nn,shapiq,kernel,31.87768480777741,0.0002383947372436,0.2467983961105346,0.2379231691360473,0.31682870388031,0.2296854257583617,0.3507699251174926,,0.1106316566467285,151.33674914836882,167.10461506843566,167.64676501750947,167.9830308675766,167.92296471595765,162.1223803281784,167.3472060918808,,143.68415689468384,0.0069639611880082,0.0060945093877811,0.0049048778196032,0.0050890111964221,0.0051525446733894,0.004891268233781,0.038345720697562,,0.0088109065085813,0.0129324329438899,0.0138628352034074,0.0019647628196313,0.0017031256684493,0.0015174584712462,0.002002930967943,0.9881513972413052,,0.0142118674309141,0.761708984375,0.7978808593750001,0.8259619140625001,0.8210791015625001,0.8198681640625001,0.8296923828125001,0.388564453125,,0.7217773437499999
jungle_chess_2pcs_raw_endgame_complete,64,xgb,sage,permutation,31.29511876106262,0.0001291036605834,0.241440725326538,0.2336506605148315,0.3066050052642822,0.2535007715225219,0.3375507116317748,,0.1407790184020995,10.49067451953888,10.33614752292633,10.422298789024351,10.458672070503235,10.128930234909058,10.865775227546692,3.3939611196517943,,9.897167539596555,0.0672800132403864,0.0646464110739182,0.0381267109469039,0.0395255874247298,0.0428177646761216,0.0358668799665387,2.744105967046851,,0.161569861546459,0.0129324329438899,0.0138628352034074,0.0019647628196313,0.0017031256684493,0.0015174584712462,0.002032722010488,0.9881513972413052,,0.0142118674309141,0.8800000000000001,0.94,0.94,0.94,1.0,0.96,0.8800000000000001,,0.8
jungle_chess_2pcs_raw_endgame_complete,64,xgb,shap,kernel,32.48907570838928,0.0001189470291137,0.2327618122100829,0.2184343099594115,0.2926039934158325,0.2546500444412231,0.3280986070632934,,0.1162216663360595,236.0060956478119,231.17193217277529,231.05718190670012,230.9911037683487,230.90764524936677,259.8722186088562,132.74361753463745,,236.2286914587021,0.0219204578963151,0.0203852547457966,0.0102759155607292,0.0099167351521317,0.0101147794452188,0.0086730722220206,0.170518709951623,,0.0304234053898043,0.0129324329438899,0.0138628352034074,0.0019647628196313,0.0017031256684493,0.0015174584712462,0.002032722010488,0.9881513972413052,,0.0142118674309141,0.9388232421875,0.9415771484375,0.964755859375,0.966650390625,0.966220703125,0.968916015625,0.8330175781250002,,0.9192382812500002
jungle_chess_2pcs_raw_endgame_complete,64,xgb,shapiq,kernel,33.69126009941101,0.0002194166183471,0.2428236484527587,0.2327512979507446,0.3044318199157714,0.2549170732498168,0.337662386894226,,0.114256739616394,447.7811299562454,482.39100267887113,493.73301963806153,492.26636414527894,489.53420252799987,504.0058760881424,490.8927524805069,,447.0118479967117,0.006516967248151,0.0061375580228242,0.0051103011823879,0.0050814240388253,0.0051054691480239,0.0048251026810655,0.0355723631758537,,0.0093295967969505,0.0129324329438899,0.0138628352034074,0.0019647628196313,0.0017031256684493,0.0015174584712462,0.002032722010488,0.9881513972413052,,0.0142118674309141,0.785634765625,0.7994287109375,0.8218798828125001,0.8247607421875001,0.824853515625,0.8301611328125,0.4066015625,,0.71494140625
jungle_chess_2pcs_raw_endgame_complete,80,nn,sage,permutation,,,,,,,,0.0104700565338134,,,,,,,,,2.887361192703247,,,,,,,,,0.0500611708086242,,,,,,,,,0.0035298844364444,,,,,,,,,1.0,
jungle_chess_2pcs_raw_endgame_complete,80,nn,shap,kernel,,,,,,,,0.0103939294815062,,,,,,,,,46.22848017215729,,,,,,,,,0.0158000907299264,,,,,,,,,0.0035298844364444,,,,,,,,,0.953203125,
jungle_chess_2pcs_raw_endgame_complete,80,nn,shapiq,kernel,,,,,,,,0.0100260734558104,,,,,,,,,192.22758529186248,,,,,,,,,0.005028873054993,,,,,,,,,0.0035298844364444,,,,,,,,,0.831611328125,
jungle_chess_2pcs_raw_endgame_complete,80,xgb,sage,permutation,,,,,,,,0.0105384349822997,,,,,,,,,12.875827288627624,,,,,,,,,0.0397056863523893,,,,,,,,,0.0039056915736888,,,,,,,,,0.86,
jungle_chess_2pcs_raw_endgame_complete,80,xgb,shap,kernel,,,,,,,,0.0111097812652587,,,,,,,,,280.3112780570984,,,,,,,,,0.0158687720379086,,,,,,,,,0.0039056915736888,,,,,,,,,0.9539453125,
jungle_chess_2pcs_raw_endgame_complete,80,xgb,shapiq,kernel,,,,,,,,0.0102072238922118,,,,,,,,,558.8771333932876,,,,,,,,,0.0050688417050988,,,,,,,,,0.0039056915736888,,,,,,,,,0.8306884765625,
jungle_chess_2pcs_raw_endgame_complete,128,nn,sage,permutation,31.607332587242126,0.0002514600753783,0.1739213943481445,0.1447265863418578,0.2051459789276122,0.1559993505477905,0.2421941280364989,,0.253826880455017,3.7074620008468626,4.669445323944092,4.57255265712738,4.468044114112854,4.490843915939331,2.8416616678237916,1.5240772247314454,,4.672256255149842,0.1168484221550876,0.0412506485031867,0.0438242951195739,0.0379099046509668,0.0432525423310152,0.0356052734142558,2.9922345708333977,,0.106556925083718,0.0066091447627979,0.0056259887055714,0.0009600727818772,0.0008721727985306,0.0007863198923242,0.001008720105451,0.9873092059396468,,0.0072167417842864,1.0,0.86,0.96,0.94,0.8800000000000001,0.96,0.9,,1.0
jungle_chess_2pcs_raw_endgame_complete,128,nn,shap,kernel,32.31085057258606,0.0002870559692382,0.3435379266738891,0.3604412555694579,0.4203470706939697,0.2564927577972412,0.4552493095397949,,0.2529036283493041,54.02560315132141,80.30533955097198,73.24838938713074,72.64413950443267,72.57434210777282,55.0965842962265,43.643562936782835,,55.86039366722107,0.0163748374423063,0.0115479650242437,0.0072865812052517,0.0072390587115123,0.0071559688330432,0.0062577290144129,0.1630298002012725,,0.0253828630999599,0.0066091447627979,0.0056259887055714,0.0009600727818772,0.0008721727985306,0.0007863198923242,0.001008720105451,0.9873092059396468,,0.0072167417842864,0.9538623046875,0.96234375,0.9731884765625,0.974111328125,0.9731201171875,0.97681640625,0.8303466796875002,,0.93056640625
jungle_chess_2pcs_raw_endgame_complete,128,nn,shapiq,kernel,31.883069586753845,0.0002761840820312,0.2481483221054076,0.2553721189498901,0.318857216835022,0.2312906265258788,0.3504329204559326,,0.2186527490615844,296.6124258518219,325.56528170108794,326.48497200012207,326.47433998584745,327.3127593755722,318.21889650821686,327.6643172979355,,280.93081200122833,0.0053198166437787,0.0041253089633758,0.0034224154905243,0.0034337777972114,0.0033027499457193,0.0033142335424191,0.0404462536569313,,0.0068094865532735,0.0066091447627979,0.0056259887055714,0.0009600727818772,0.0008721727985306,0.0007863198923242,0.001008720105451,0.9873092059396468,,0.0072167417842864,0.8153027343750001,0.8529003906250001,0.8727734375,0.8719628906250001,0.876123046875,0.8766748046875001,0.3929931640625,,0.77255859375
jungle_chess_2pcs_raw_endgame_complete,128,xgb,sage,permutation,31.392602467536925,0.0001249313354491,0.2435884952545165,0.2337659120559692,0.3079550981521606,0.2561545848846435,0.337348198890686,,0.2440578460693359,19.35837483406067,18.368287348747252,18.669914412498475,19.89265627861023,18.744575262069706,20.64992175102234,6.112279725074768,,19.517839860916137,0.0543340394750619,0.0362796480229697,0.0329665885771404,0.0297557820031021,0.0353386618322714,0.0313899393442004,2.506690497417998,,0.1137169092272327,0.0066091447627979,0.0056259887055714,0.0009600727818772,0.0008721727985306,0.0007863198923242,0.0010260247145526,0.9873092059396468,,0.0072167417842864,0.8400000000000001,0.98,0.92,0.96,0.98,0.9,0.9,,0.8
jungle_chess_2pcs_raw_endgame_complete,128,xgb,shap,kernel,32.232604718208314,0.0002005100250243,0.2324488639831542,0.2198310613632201,0.2937458276748657,0.2797056913375854,0.3239980697631835,,0.226522397994995,441.65497372150423,440.3788102626801,431.0495484352112,435.2493165493012,430.9537586212158,478.9806310415268,243.46074352264404,,440.0031378030777,0.0185839128778025,0.0111813111767914,0.007303848561875,0.0072953825257787,0.0072475559450429,0.0064408090163139,0.1641092240262848,,0.025156658276994,0.0066091447627979,0.0056259887055714,0.0009600727818772,0.0008721727985306,0.0007863198923242,0.0010260247145526,0.9873092059396468,,0.0072167417842864,0.9488818359375,0.963544921875,0.9736279296875,0.9740234375,0.9740185546875,0.977275390625,0.8330810546875002,,0.92958984375
jungle_chess_2pcs_raw_endgame_complete,128,xgb,shapiq,kernel,32.67506601810455,0.0002151727676391,0.2414164543151855,0.2277802467346191,0.3086891889572143,0.2541435718536377,0.3391088008880615,,0.2244492769241332,889.3411562919616,954.32248442173,979.0737832784652,977.1927962779998,976.5502635717392,991.199666929245,967.4859891414642,,885.7532261610031,0.005111586134996,0.0040654352175201,0.0034805838929133,0.0033929459673615,0.0034153372640502,0.0035091721529206,0.0376062625819699,,0.0071050942201383,0.0066091447627979,0.0056259887055714,0.0009600727818772,0.0008721727985306,0.0007863198923242,0.0010260247145526,0.9873092059396468,,0.0072167417842864,0.8308837890625002,0.8534912109375001,0.8727099609375001,0.8751953125000002,0.87568359375,0.871591796875,0.4123046875,,0.7677246093750001
jungle_chess_2pcs_raw_endgame_complete,160,nn,sage,permutation,,,,,,,,0.0104469537734984,,,,,,,,,5.436230111122131,,,,,,,,,0.0434116048938277,,,,,,,,,0.0024921905517051,,,,,,,,,0.98,
jungle_chess_2pcs_raw_endgame_complete,160,nn,shap,kernel,,,,,,,,0.010434055328369,,,,,,,,,78.48815062046052,,,,,,,,,0.0150243740204608,,,,,,,,,0.0024921905517051,,,,,,,,,0.956220703125,
jungle_chess_2pcs_raw_endgame_complete,160,nn,shapiq,kernel,,,,,,,,0.0107319116592406,,,,,,,,,380.4086306810379,,,,,,,,,0.0039437514462992,,,,,,,,,0.0024921905517051,,,,,,,,,0.8628076171875001,
jungle_chess_2pcs_raw_endgame_complete,160,xgb,sage,permutation,,,,,,,,0.0105316638946532,,,,,,,,,24.234071826934816,,,,,,,,,0.0351738246979767,,,,,,,,,0.0027360796368663,,,,,,,,,0.96,
jungle_chess_2pcs_raw_endgame_complete,160,xgb,shap,kernel,,,,,,,,0.0110531568527221,,,,,,,,,524.815335226059,,,,,,,,,0.0145748023982828,,,,,,,,,0.0027360796368663,,,,,,,,,0.9584521484375,
jungle_chess_2pcs_raw_endgame_complete,160,xgb,shapiq,kernel,,,,,,,,0.0100880861282348,,,,,,,,,1122.4343730688097,,,,,,,,,0.0038496531097424,,,,,,,,,0.0027360796368663,,,,,,,,,0.8649560546875001,
jungle_chess_2pcs_raw_endgame_complete,256,nn,sage,permutation,31.694568276405334,0.0001999378204345,0.2972266435623169,0.2820365190505981,0.363838243484497,0.2480481386184692,0.3894694805145263,,0.4768310546875,7.488987874984741,9.167092776298524,9.012852787971497,8.774573278427123,8.889479875564575,5.362519001960754,3.088132357597351,,9.148013877868651,0.1170372075948802,0.0419250581337676,0.0364294395926212,0.0373122451107967,0.0415610032870153,0.0422338197288283,1.5058323054873757,,0.0919756768473357,0.0036299835839495,0.003021850623562,0.0006473683039323,0.0005795123836969,0.0005422118528852,0.0006652950062205,0.983940440733012,,0.0040202611498242,0.98,1.0,0.98,0.98,0.98,1.0,0.86,,1.0
jungle_chess_2pcs_raw_endgame_complete,256,nn,shap,kernel,32.14601714611054,0.0003248691558837,0.3657728910446166,0.3544736385345458,0.4113109350204468,0.2543950796127319,0.4606510162353515,,0.512809944152832,101.76211469173433,180.751772236824,165.39233899116516,155.42672317028047,161.8411808252335,103.6431476831436,83.82307198047639,,114.3871369600296,0.0112565435461524,0.0085180482335462,0.0050593743515071,0.0051577381995607,0.0047347651782771,0.0048934085125896,0.1357797556722502,,0.0211654646613894,0.0036299835839495,0.003021850623562,0.0006473683039323,0.0005795123836969,0.0005422118528852,0.0006652950062205,0.983940440733012,,0.0040202611498242,0.963720703125,0.97380859375,0.9819775390625,0.98064453125,0.98255859375,0.982939453125,0.8289990234375002,,0.94189453125
jungle_chess_2pcs_raw_endgame_complete,256,nn,shapiq,kernel,31.84416296482086,0.0002456426620483,0.2491749048233032,0.2382481813430785,0.3218024253845215,0.2389826536178588,0.3523025751113892,,0.4393893241882324,578.4497089862823,635.5033585309982,640.5027256011963,639.5144948244094,637.6594335079193,619.1988023996353,637.8772413730621,,548.6514526605606,0.0042768706976465,0.0029864398906708,0.0026257664785546,0.0023604818510314,0.0022697355084128,0.0023338038204896,0.0488483854944085,,0.0054350470598664,0.0036299835839495,0.003021850623562,0.0006473683039323,0.0005795123836969,0.0005422118528852,0.0006652950062205,0.983940440733012,,0.0040202611498242,0.8439404296875,0.8892431640625,0.8985937500000001,0.9078662109375,0.9108642578125,0.9095947265625,0.4107080078125,,0.8157714843750001
jungle_chess_2pcs_raw_endgame_complete,256,xgb,sage,permutation,31.42557861804962,0.0001806259155273,0.2438073873519897,0.2338920831680297,0.3065246582031249,0.257061243057251,0.3384115695953369,,0.5505046129226685,36.47629771232605,37.38045556545258,35.57428362369537,35.872875452041626,35.95151858329773,41.60575685501099,11.778282356262206,,37.08710930347443,0.0486443287274229,0.0307875902226903,0.0287241152553401,0.0277502660112897,0.0303020206608543,0.0315637332182933,1.4290574143490926,,0.0899347725688253,0.0036299835839495,0.003021850623562,0.0006473683039323,0.0005795123836969,0.0005422118528852,0.0006470828261541,0.983940440733012,,0.0040202611498242,0.8800000000000001,0.92,0.92,0.94,0.96,0.94,0.98,,0.8
jungle_chess_2pcs_raw_endgame_complete,256,xgb,shap,kernel,32.49538345336914,0.0001742124557494,0.2340352773666381,0.2229036569595336,0.2932869672775268,0.2734590053558349,0.3297822952270507,,0.4528776168823242,853.6770651102066,819.9933127641677,830.4259920597076,829.6417779922485,826.7462250232696,925.176006102562,465.8713365793228,,842.609066939354,0.0150029359156237,0.0083119953131523,0.005279445122757,0.0051571525886957,0.0045534179087113,0.0045355829208227,0.1384712803249322,,0.0211194363574731,0.0036299835839495,0.003021850623562,0.0006473683039323,0.0005795123836969,0.0005422118528852,0.0006470828261541,0.983940440733012,,0.0040202611498242,0.958564453125,0.9743115234375,0.9819873046875,0.9815576171875,0.984287109375,0.984599609375,0.8333349609375,,0.940283203125
jungle_chess_2pcs_raw_endgame_complete,256,xgb,shapiq,kernel,34.213835549354556,0.0002234458923339,0.239963674545288,0.233687663078308,0.3108918190002441,0.2576631307601928,0.3350249528884887,,0.4649810552597045,1833.1378390789032,1863.988905453682,1918.0953559398652,1913.4986531496047,1915.8207411289216,1964.4629230737687,1896.9057283878328,,1748.612193083763,0.0039783329023259,0.0028799602322134,0.002674145343499,0.0024397496248853,0.002301850623491,0.002447320834084,0.0457418600101599,,0.0058222716597479,0.0036299835839495,0.003021850623562,0.0006473683039323,0.0005795123836969,0.0005422118528852,0.0006470828261541,0.983940440733012,,0.0040202611498242,0.8624804687500001,0.8938623046875002,0.8976708984375001,0.9054931640625,0.9106884765625,0.906025390625,0.4376953125,,0.806396484375
jungle_chess_2pcs_raw_endgame_complete,320,nn,sage,permutation,,,,,,,,0.0100505113601684,,,,,,,,,10.81695728302002,,,,,,,,,0.041658263773779,,,,,,,,,0.0020482480762034,,,,,,,,,1.0,
jungle_chess_2pcs_raw_endgame_complete,320,nn,shap,kernel,,,,,,,,0.0099454402923583,,,,,,,,,173.60138959884642,,,,,,,,,0.0142685440984677,,,,,,,,,0.0020482480762034,,,,,,,,,0.9598779296875,
jungle_chess_2pcs_raw_endgame_complete,320,nn,shapiq,kernel,,,,,,,,0.0094593763351439,,,,,,,,,741.7970038890838,,,,,,,,,0.002808009943916,,,,,,,,,0.0020482480762034,,,,,,,,,0.8989404296875001,
jungle_chess_2pcs_raw_endgame_complete,320,xgb,sage,permutation,,,,,,,,0.0104714155197143,,,,,,,,,46.80576241016388,,,,,,,,,0.0400022879868793,,,,,,,,,0.0024471463238603,,,,,,,,,0.94,
jungle_chess_2pcs_raw_endgame_complete,320,xgb,shap,kernel,,,,,,,,0.0093806505203246,,,,,,,,,1017.240824007988,,,,,,,,,0.0143912730978393,,,,,,,,,0.0024471463238603,,,,,,,,,0.9600927734375,
jungle_chess_2pcs_raw_endgame_complete,320,xgb,shapiq,kernel,,,,,,,,0.0102434635162353,,,,,,,,,2211.566374015808,,,,,,,,,0.0030377263625301,,,,,,,,,0.0024471463238603,,,,,,,,,0.8928759765625001,
kin8nm,8,nn,sage,permutation,8.030053353309631,0.0002452850341796,0.0105315685272216,0.0100358963012695,0.012296175956726,0.0106069803237914,0.0257442235946654,,0.0056139945983886,0.6297919511795044,0.2150033235549926,0.7099419832229614,0.2040504455566406,0.2728017091751099,0.6888361692428588,0.1120088100433349,,0.5963112354278565,0.0287480028659245,0.0173408477834274,0.0066216372836329,0.00967605251577,0.0067611512878992,0.0150090949483347,0.274412255041084,,0.0211790600942533,0.0992943413689331,0.0922473874096804,0.0489475483573765,0.0468019594750531,0.0489475483573765,0.0550156418568644,0.9919370500980949,,0.1168420561472268,0.92,0.98,1.0,1.0,1.0,1.0,0.8,,0.94
kin8nm,8,nn,shap,kernel,8.116528534889222,0.0002936840057372,0.01021249294281,0.0111298561096191,0.0156317949295043,0.0112851619720458,0.0262942075729369,,0.0045562982559203,14.834164381027222,15.862701416015623,15.255856037139893,15.353070878982544,15.439295840263366,15.934931993484495,15.24364001750946,,14.585793709754943,0.1016240649114411,0.086624455654256,0.0652938873201798,0.0541761111573652,0.0652938873201798,0.0714789252995696,0.2721358824040159,,0.091651798391382,0.0992943413689331,0.0922473874096804,0.0489475483573765,0.0468019594750531,0.0489475483573765,0.0550156418568644,0.9919370500980949,,0.1168420561472268,0.7916308593750001,0.8134082031250001,0.8408203125000002,0.8702148437500001,0.8408203125000002,0.8391601562500002,0.644140625,,0.8258789062500002
kin8nm,8,nn,shapiq,kernel,8.114048647880555,0.0002506971359252,0.0110249280929565,0.0105069160461425,0.016711139678955,0.0117329597473144,0.0281081199645995,,0.0063267230987548,32.74163479804993,37.25208745002747,37.55911731719971,37.53835570812225,37.29500074386597,37.374855518341064,37.44203410148621,,33.299152970314026,0.0549058698726271,0.0536161716899062,0.0435964816857322,0.0430621236911281,0.0435964816857322,0.043095049424323,0.1531240718821815,,0.0423467232788578,0.0992943413689331,0.0922473874096804,0.0489475483573765,0.0468019594750531,0.0489475483573765,0.0550156418568644,0.9919370500980949,,0.1168420561472268,0.5877734375,0.593056640625,0.6513671875,0.6587890624999999,0.6513671875,0.6392578124999999,0.28134765625,,0.709765625
kin8nm,8,xgb,sage,permutation,8.155906987190246,0.0001978158950805,0.009816551208496,0.0085605144500732,0.0123251914978026,0.0110234975814818,0.0254632234573363,,0.004617404937744,0.7853273391723633,0.7872534036636353,0.9618542671203614,0.5886239528656005,0.7429922819137573,0.8010516405105591,0.3045046806335448,,0.8159398794174194,0.0287003889697157,0.0189664986958903,0.0048977060756073,0.0053306380735562,0.0050110017275395,0.0063034181149094,0.201332523995893,,0.015797007284835,0.0992943413689331,0.0922473874096804,0.0489475483573765,0.0468019594750531,0.0489475483573765,0.0535242786240448,0.9919370500980949,,0.1168420561472268,0.92,0.98,1.0,1.0,1.0,1.0,0.8400000000000001,,0.98
kin8nm,8,xgb,shap,kernel,8.13725004196167,0.0001600980758666,0.0117548465728759,0.0106182813644408,0.0129235744476318,0.0104865789413451,0.0259835720062255,,0.0054133653640746,31.791391944885255,30.120723700523374,30.5806067943573,30.49592204093933,30.46272475719452,30.914413952827452,30.547171092033388,,31.179292941093443,0.0947384340125897,0.0832580409681217,0.0494499598891815,0.0443178192496171,0.0494499598891815,0.0508062961071833,0.2372713926785748,,0.0759456712406293,0.0992943413689331,0.0922473874096804,0.0489475483573765,0.0468019594750531,0.0489475483573765,0.0535242786240448,0.9919370500980949,,0.1168420561472268,0.801376953125,0.8145117187500001,0.8721679687500001,0.89111328125,0.8721679687500001,0.8777343750000002,0.66826171875,,0.8303710937500002
