size,explainer,strategy,method,kernel,g,num_bins,target_size,model_name,data_modification_method,dataset_name,Group,dataset_id,name,n_features_before_preprocessing,n_classes,n_samples_train,n_samples_test,n_features_after_preprocessing,f1_ann,roc_auc_ann,f1_xgboost,roc_auc_xgboost,task,mse_ann_baseline,mse_ann,improvement_ann_percent,mse_xgboost_baseline,mse_xgboost,improvement_xgboost_percent,compression_coefficient,explainer_total,method_total,mae_mean,mae_std,top_k_mean,top_k_std,explanation_time_mean,explanation_time_std,mmd_mean,mmd_std,compression_time_mean,compression_time_std,unique_samples_mean,unique_samples_std
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,abalone,small,44956,abalone,8,no info,3132,1045,8,no info,no info,no info,no info,regression,1.083,0.4847,55.24,1.083,0.605,44.14,1.0,shap_kernel,kt_inverse_multiquadric,0.01066722431347124,0.0029847577842501537,0.9724784688995216,0.007384242560930489,19.027749705314637,2.7380162013765776,0.00116697321910169,0.00014880338500476185,0.00967841148376461,0.0033168681725958614,31.8,0.4216370213557839
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,adult,small,1590,adult,14,2.0,36600,12209,14,0.6712660824165579,0.9113063528634022,0.7083179297597042,0.9263513778939948,classification,no info,no info,no info,no info,no info,no info,0.5,shap_kernel,kt_inverse_multiquadric,0.00208386003914435,3.3280403205451918e-06,0.959052734375,0.00047295835874179354,792.8169038772583,100.15100978525446,0.0052884088215222,0.0,0.3077421903610229,0.07219252152275327,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,bank-marketing,small,1461,bank-marketing,16,2.0,33908,11303,16,0.5270567531896172,0.9185136369980046,0.5512660855126609,0.9318504165733557,classification,no info,no info,no info,no info,no info,no info,0.5,shap_kernel,kt_inverse_multiquadric,0.0018370870382711402,4.824080512121057e-06,0.8761523437500001,0.0006978607914511298,832.9953290224075,111.17012520578277,0.007659692241819201,0.0,0.354854679107666,0.06298201700076363,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,brazilian_houses,small,44990,brazilian_houses,9,no info,7807,2635,9,no info,no info,no info,no info,regression,0.2036,0.026,87.23,0.2036,0.162,20.43,1.0,shap_kernel,kt_inverse_multiquadric,0.004288802307156199,0.0017975271322290109,0.943696394686907,0.01669997116509136,78.62735290527344,3.7075463088792637,0.00242571692921093,0.00034559827833688606,0.01018416881561275,0.00334730110300582,31.8,0.4216370213557837
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,california_housing,small,44977,california_housing,8,no info,15480,5160,8,no info,no info,no info,no info,regression,0.9821,0.2105,78.57,0.9821,0.1628,83.42,0.5,shap_kernel,kt_inverse_multiquadric,0.01295878857057548,0.000996161867930387,0.9668554687500001,0.0025528804027400735,66.49463491439819,2.2720261486931603,0.0018410631395216,9.027722473663679e-05,0.2633036613464355,0.01387653572183346,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,churn,small,40701,churn,20,2.0,3750,1250,20,0.793002915451895,0.921620789842939,0.8271604938271605,0.9280837102066152,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.0033091193568442904,0.0005915136961275951,0.884928,0.02218523072276289,264.1997496366501,13.392265436856876,0.010813084627223999,0.000608138570406719,0.01541740894317622,0.013125118759640318,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,cps88wages,small,44984,cps88wages,6,no info,19857,6872,6,no info,no info,no info,no info,regression,0.7557,0.5099,32.53,0.7557,0.6487,14.16,0.5,shap_kernel,kt_inverse_multiquadric,0.0065958410421276,0.0,0.972021484375,0.0,16.730685210227968,0.3920643620146142,0.0024995730268907,0.0,0.26661155223846433,0.02089576813603192,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,cpu_activity,small,44978,cpu_activity,21,no info,6144,2048,21,no info,no info,no info,no info,regression,1.1286,0.0217,98.08,1.1286,0.0256,97.73,1.0,shap_kernel,kt_inverse_multiquadric,0.00400116992270215,0.000437097850033757,0.9358984375,0.00933072407898272,287.3998337984085,32.23321956364749,0.00556247585721003,0.000347600741094645,0.011523485183715789,0.003414864247203284,31.9,0.31622776601683794
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,diamonds,small,44979,diamonds,9,no info,40364,13474,9,no info,no info,no info,no info,regression,1.0207,0.0231,97.74,1.0207,0.0194,98.1,0.5,shap_kernel,kt_inverse_multiquadric,0.006507840872456999,0.0,0.95048828125,0.0,127.67116453647614,5.6127424342997525,0.0039754362776637,0.0,0.2663011312484741,0.02195938239908656,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,electricity,small,151,electricity,8,2.0,33984,11328,8,0.7791288967499447,0.9039407530576442,0.9040008356836936,0.9766566503575088,classification,no info,no info,no info,no info,no info,no info,0.5,shap_kernel,kt_inverse_multiquadric,0.0069505102937246,0.0,0.91357421875,0.0,73.69323356151581,6.794241686991132,0.0023913775160498,0.0,0.25208766460418697,0.03806812798982031,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,fifa,small,45012,fifa,28,no info,14383,4795,28,no info,no info,no info,no info,regression,0.8187,0.2063,74.8,0.8187,0.2434,70.27,0.5,shap_kernel,kt_inverse_multiquadric,0.0033017534318152903,2.18607020638545e-05,0.9089550781250001,0.0009711765539415584,662.6757774829864,28.186394663158744,0.0040986085706472,0.0,0.26247608661651606,0.014278099661217528,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,grid_stability,small,44973,grid_stability,12,no info,7500,2500,12,no info,no info,no info,no info,regression,0.9784,0.0406,95.85,0.9784,0.0671,93.14,1.0,shap_kernel,kt_inverse_multiquadric,0.01356335199101299,0.004194400166760414,0.95732,0.014695305372805282,358.71467366218565,13.021471738522786,0.0105075942186406,0.00044320572732520664,0.01009151935577389,0.002134366133303747,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,health_insurance,small,44993,health_insurance,11,no info,16077,5486,11,no info,no info,no info,no info,regression,1.0185,0.6291,38.23,1.0185,0.707,30.58,0.5,shap_kernel,kt_inverse_multiquadric,0.00530416293515598,0.0008557320004123585,0.9739062500000001,0.001791133830954742,624.3481604576111,38.32800945169233,0.0057031602156266195,9.815751314660736e-05,0.29337198734283443,0.023372655379184783,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,jm1,small,1053,jm1,21,2.0,6820,2420,21,0.209375,0.6945319972231567,0.3366834170854271,0.6775009630523321,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.00157391763267236,0.00010897477502281325,0.9106280991735536,0.0049467564075611654,397.19943301677705,44.04421623842593,0.0019130177737995701,0.00010164104703451163,0.010772752761840771,0.0004023110329634453,31.9,0.31622776601683794
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,jungle_chess_2pcs_raw_endgame_complete,small,41027,jungle_chess_2pcs_raw_endgame_complete,6,3.0,33614,11205,6,0.875528547229587,0.9777564438841004,0.8721839144579328,0.9783859687090716,classification,no info,no info,no info,no info,no info,no info,0.5,shap_kernel,kt_inverse_multiquadric,0.0163372996087488,0.0,0.94130859375,0.0,34.91472351551056,0.43574856325163486,0.0039539134934719,0.0,0.3314651012420654,0.040945614076366814,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,kin8nm,small,44980,kin8nm,8,no info,6144,2048,8,no info,no info,no info,no info,regression,0.9502,0.0799,91.59,0.9502,0.2067,78.25,1.0,shap_kernel,kt_inverse_multiquadric,0.0275934644072785,0.0061747149337172185,0.92607421875,0.01586125104359578,34.274923300743104,2.630961916451303,0.00851805657355941,0.0006559060452599932,0.00904171466827388,0.0005951192324931111,31.9,0.31622776601683794
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,kings_county,small,44989,kings_county,21,no info,16209,5404,21,no info,no info,no info,no info,regression,0.927,0.112,87.92,0.927,0.0988,89.34,0.5,shap_kernel,kt_inverse_multiquadric,0.00539830258736636,0.00034081819043952667,0.934912109375,0.004339938680329846,733.4074976921081,87.88489744376618,0.00636451108522833,8.697830493366604e-05,0.27870130538940424,0.0204802650777006,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,letter,small,6,letter,16,26.0,14166,4894,16,0.9423527337317892,0.9992910540892866,0.9605980795734068,0.9995626559908836,classification,no info,no info,no info,no info,no info,no info,0.5,shap_kernel,kt_inverse_multiquadric,0.00746007867706461,2.3395196149907154e-05,0.9271191406250001,0.0012912964649258044,987.8294974088669,47.94212910960992,0.0087372933591203,0.0,0.2533092021942138,0.017733126648113735,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,miami_housing,small,44983,miami_housing,15,no info,10449,3483,15,no info,no info,no info,no info,regression,1.0066,0.0868,91.38,1.0066,0.0832,91.73,1.0,shap_kernel,kt_inverse_multiquadric,0.01062315367402833,0.002331844649761008,0.949221935113408,0.011691062454906994,583.9183932065964,55.89758455606594,0.006572637947054561,0.0006427132500570515,0.010011959075927699,0.0007410314411459145,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,naval_propulsion_plant,small,44969,naval_propulsion_plant,14,no info,8950,2984,14,no info,no info,no info,no info,regression,1.0002,0.0009,99.91,1.0002,0.0054,99.46,1.0,shap_kernel,kt_inverse_multiquadric,0.05082730483162542,0.007850727073410729,0.977265415549598,0.002801647774211173,597.9275776147842,38.779748407765716,0.00068569531779328,0.00013315098905198054,0.01154801845550534,0.005036948717436795,29.3,2.1628170930011117
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,numerai28.6,small,23517,numerai28.6,21,2.0,72240,24080,21,0.5901511664955571,0.5280636055241328,0.5243985977354233,0.5111085907867544,classification,no info,no info,no info,no info,no info,no info,0.25,shap_kernel,kt_inverse_multiquadric,0.00037979660524089,1.3243954139509221e-06,0.93935546875,0.0014110492709435614,837.2637808561325,53.89488956241908,0.007671224431595,0.0,4.782326769828797,0.12264787624204448,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,pendigits,small,32,pendigits,16,10.0,8244,2748,16,0.9952696383827734,0.9993380200536052,0.9905348264157636,0.9996221032412588,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.00621239945396364,0.0005096791568548182,0.9426564774381369,0.004949107371917236,671.8824480772018,3.4055329707000137,0.0058627167758283595,0.0006216696445394946,0.00880692005157466,0.00015907276361233546,31.9,0.31622776601683794
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,phoneme,small,1489,phoneme,5,2.0,4046,1351,5,0.7390180878552972,0.9252006005073252,0.8060836501901141,0.9525029766526892,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.01019075126098614,0.0025116470857728217,1.0,0.0,6.381623077392578,0.41444183371143095,0.00277498043074937,0.00029638140721601104,0.008814191818237251,0.0025807233886544316,31.7,0.6749485577105528
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,physiochemical_protein,small,44963,physiochemical_protein,9,no info,33276,11313,9,no info,no info,no info,no info,regression,1.0032,0.4333,56.81,1.0032,0.3814,61.98,0.5,shap_kernel,kt_inverse_multiquadric,0.0143221754156297,0.0,0.9646484375,0.0,164.35353298187255,17.578807071703757,0.0011961207930896,0.0,0.2995089530944824,0.041146253671319556,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,sarcos,small,44976,sarcos,21,no info,34231,11943,21,no info,no info,no info,no info,regression,1.0382,0.0152,98.54,1.0382,0.0202,98.05,0.5,shap_kernel,kt_inverse_multiquadric,0.01161327585700235,3.0863181806507816e-05,0.9188134765625,0.00048558827697077863,563.6326189756394,22.16582382784262,0.006358160368391,0.0,0.2578116655349731,0.014321380121711079,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,video_transcoding,small,44974,video_transcoding,18,no info,51588,17196,18,no info,no info,no info,no info,regression,0.962,0.0103,98.93,0.962,0.0071,99.26,0.25,shap_kernel,kt_inverse_multiquadric,0.00915605044263606,5.762293418464544e-05,0.9435302734375,0.0005275295856329104,759.389277100563,41.35066542036039,0.0036602716345289603,1.0228899090308805e-05,5.3981273651123045,0.5400247025316305,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,wall-robot-navigation,small,1497,wall-robot-navigation,24,4.0,4092,1364,24,0.8936266170727131,0.9687619830166454,0.996334189261342,0.9999599366439056,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.00570932840684105,0.00040927134212416906,0.8844281524926686,0.006676448993783267,311.3833924770355,9.504930755498737,0.00937845488879269,0.0007409363599941788,0.01091678142547604,0.00023135457331748915,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,white_wine,small,44971,white_wine,11,no info,3129,1163,11,no info,no info,no info,no info,regression,0.9906,0.6204,37.37,0.9906,0.4895,50.59,1.0,shap_kernel,kt_inverse_multiquadric,0.008193584701804351,0.002223113525846506,0.9603267411865865,0.00929660199772985,227.10892169475557,12.566787413699064,0.007115479015794559,0.0005151650381540984,0.01003868579864498,0.0009275719210316022,31.9,0.31622776601683755
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,nn,none,wilt,small,40983,wilt,5,2.0,3624,1206,5,0.8873239436619719,0.997132796780684,0.8208955223880597,0.99307092555332,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.00860256857845758,0.002179765637864164,1.0,0.0,5.1422566175460815,0.11802420954617976,0.00191850787278149,0.0002584371692284953,0.00739972591400141,9.787992066551761e-05,31.7,0.48304589153964783
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,PhishingWebsites,small,4534,PhishingWebsites,30,2.0,4944,2237,30,0.9464812473662032,0.9882062092571584,0.9732711073398388,0.9962762564980224,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.0034613983178240796,0.00027056010454094956,0.8816182387125615,0.009503037600801616,720.7385010480881,22.04250657964533,0.01050910349628944,0.0005607739872782676,0.01221790313720698,0.0005736869820436723,31.9,0.31622776601683755
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,abalone,small,44956,abalone,8,no info,3132,1045,8,no info,no info,no info,no info,regression,1.083,0.4847,55.24,1.083,0.605,44.14,1.0,shap_kernel,kt_inverse_multiquadric,0.018361532639338728,0.0023839743632354197,0.9372440191387561,0.01114820442900329,41.21146788597107,0.6029153489980595,0.00116697321910169,0.00014880338500476185,0.00797269344329828,0.0001542259845018041,31.8,0.4216370213557839
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,adult,small,1590,adult,14,2.0,36600,12209,14,0.6712660824165579,0.9113063528634022,0.7083179297597042,0.9263513778939948,classification,no info,no info,no info,no info,no info,no info,0.5,shap_kernel,kt_inverse_multiquadric,0.0051843704945586004,4.996667568340708e-06,0.920361328125,0.00046834292219851423,1213.9025892496109,22.073202286087827,0.0052884088215222,0.0,0.23228032588958736,0.0030230465481038836,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,bank-marketing,small,1461,bank-marketing,16,2.0,33908,11303,16,0.5270567531896172,0.9185136369980046,0.5512660855126609,0.9318504165733557,classification,no info,no info,no info,no info,no info,no info,0.5,shap_kernel,kt_inverse_multiquadric,0.00410070115366435,6.903251523330772e-06,0.7944775390625001,0.0012538786159175734,1264.4153510808944,9.755637192251728,0.007659692241819201,0.0,0.2527239799499511,0.004794013945896537,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,brazilian_houses,small,44990,brazilian_houses,9,no info,7807,2635,9,no info,no info,no info,no info,regression,0.2036,0.026,87.23,0.2036,0.162,20.43,1.0,shap_kernel,kt_inverse_multiquadric,0.01099794633001734,0.002088176941358069,0.8902998102466793,0.022616757648097455,207.22294845581055,4.8463925172369775,0.00242571692921093,0.00034559827833688606,0.01059412956237787,0.003428065691610738,31.8,0.4216370213557837
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,california_housing,small,44977,california_housing,8,no info,15480,5160,8,no info,no info,no info,no info,regression,0.9821,0.2105,78.57,0.9821,0.1628,83.42,0.5,shap_kernel,kt_inverse_multiquadric,0.02217571493821464,0.0017412790553525295,0.93970703125,0.0004941058844012333,167.37619917392732,1.0801772553035498,0.0018410631395216,9.027722473663679e-05,0.23228001594543451,0.01863711176286471,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,churn,small,40701,churn,20,2.0,3750,1250,20,0.793002915451895,0.921620789842939,0.8271604938271605,0.9280837102066152,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.00395694036696832,0.0006119128522997166,0.797792,0.054517979256592276,322.2018204689026,4.3116388261087515,0.010813084627223999,0.000608138570406719,0.00995926856994623,0.0008321421156470707,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,cps88wages,small,44984,cps88wages,6,no info,19857,6872,6,no info,no info,no info,no info,regression,0.7557,0.5099,32.53,0.7557,0.6487,14.16,0.5,shap_kernel,kt_inverse_multiquadric,0.0125833219824056,0.0,0.952978515625,0.0,49.83153214454651,1.0476559371860301,0.0024995730268907,0.0,0.24419169425964352,0.02284269119372563,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,cpu_activity,small,44978,cpu_activity,21,no info,6144,2048,21,no info,no info,no info,no info,regression,1.1286,0.0217,98.08,1.1286,0.0256,97.73,1.0,shap_kernel,kt_inverse_multiquadric,0.00476910346096233,0.0004522752204848116,0.94234375,0.009300239018475848,649.6832155942917,6.466296523898209,0.00556247585721003,0.000347600741094645,0.009963417053222609,0.0006373226296219321,31.9,0.31622776601683794
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,diamonds,small,44979,diamonds,9,no info,40364,13474,9,no info,no info,no info,no info,regression,1.0207,0.0231,97.74,1.0207,0.0194,98.1,0.5,shap_kernel,kt_inverse_multiquadric,0.0091856571976202,0.0,0.93857421875,0.0,325.8232689857483,9.572790819560948,0.0039754362776637,0.0,0.22528817653656003,0.003318304223171839,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,electricity,small,151,electricity,8,2.0,33984,11328,8,0.7791288967499447,0.9039407530576442,0.9040008356836936,0.9766566503575088,classification,no info,no info,no info,no info,no info,no info,0.5,shap_kernel,kt_inverse_multiquadric,0.0112338553202321,0.0,0.92060546875,0.0,181.51295874118804,3.7480374831709153,0.0023913775160498,0.0,0.25862522125244136,0.028907935429347012,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,fifa,small,45012,fifa,28,no info,14383,4795,28,no info,no info,no info,no info,regression,0.8187,0.2063,74.8,0.8187,0.2434,70.27,0.5,shap_kernel,kt_inverse_multiquadric,0.00497923734373217,1.3430632647607279e-05,0.8013623046875,0.001352469530089503,1298.8935598611831,16.533504540747735,0.0040986085706472,0.0,0.27137856483459466,0.004893961675936283,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,grid_stability,small,44973,grid_stability,12,no info,7500,2500,12,no info,no info,no info,no info,regression,0.9784,0.0406,95.85,0.9784,0.0671,93.14,1.0,shap_kernel,kt_inverse_multiquadric,0.014213671690567031,0.0032542081354968626,0.952424,0.014948946599825888,776.4603065252304,15.486682906841256,0.0105075942186406,0.00044320572732520664,0.009108710289001409,0.002245615620666332,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,health_insurance,small,44993,health_insurance,11,no info,16077,5486,11,no info,no info,no info,no info,regression,1.0185,0.6291,38.23,1.0185,0.707,30.58,0.5,shap_kernel,kt_inverse_multiquadric,0.0118887760070958,0.0003005413799657917,0.931669921875,0.0031499250130583223,1184.2744714021683,19.524127126351058,0.0057031602156266195,9.815751314660736e-05,0.24005892276763913,0.003773136051653118,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,jm1,small,1053,jm1,21,2.0,6820,2420,21,0.209375,0.6945319972231567,0.3366834170854271,0.6775009630523321,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.00461666699427294,0.0002661420103335116,0.8494462809917355,0.008664168053427877,716.9650861978531,2.589430916154213,0.0019130177737995701,0.00010164104703451163,0.009636878967285111,0.00018206911279856157,31.9,0.31622776601683794
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,jungle_chess_2pcs_raw_endgame_complete,small,41027,jungle_chess_2pcs_raw_endgame_complete,6,3.0,33614,11205,6,0.875528547229587,0.9777564438841004,0.8721839144579328,0.9783859687090716,classification,no info,no info,no info,no info,no info,no info,0.5,shap_kernel,kt_inverse_multiquadric,0.015452563959763998,0.0,0.94404296875,0.0,129.07657399177552,1.8592519184230374,0.0039539134934719,0.0,0.22284972667694086,0.009382025512635452,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,kin8nm,small,44980,kin8nm,8,no info,6144,2048,8,no info,no info,no info,no info,regression,0.9502,0.0799,91.59,0.9502,0.2067,78.25,1.0,shap_kernel,kt_inverse_multiquadric,0.02385711727491903,0.005986353116012907,0.9373339843749999,0.012687050763942737,83.14816040992737,1.5148675243014407,0.00851805657355941,0.0006559060452599932,0.00828020572662349,0.0009095543353897818,31.9,0.31622776601683794
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,kings_county,small,44989,kings_county,21,no info,16209,5404,21,no info,no info,no info,no info,regression,0.927,0.112,87.92,0.927,0.0988,89.34,0.5,shap_kernel,kt_inverse_multiquadric,0.00687472622736002,0.0004699371833868729,0.9268359374999999,0.007743948375126995,1312.5891938209534,51.75177529793415,0.00636451108522833,8.697830493366604e-05,0.2728950023651123,0.019520313576556286,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,miami_housing,small,44983,miami_housing,15,no info,10449,3483,15,no info,no info,no info,no info,regression,1.0066,0.0868,91.38,1.0066,0.0832,91.73,1.0,shap_kernel,kt_inverse_multiquadric,0.01049323600731167,0.0018659229762524071,0.9183692219351134,0.015514180105727521,1097.7746039390563,7.954900688351868,0.006572637947054561,0.0006427132500570515,0.01107225418090817,0.00427074846744311,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,naval_propulsion_plant,small,44969,naval_propulsion_plant,14,no info,8950,2984,14,no info,no info,no info,no info,regression,1.0002,0.0009,99.91,1.0002,0.0054,99.46,1.0,shap_kernel,kt_inverse_multiquadric,0.01293416391474123,0.0037902347654429186,0.9474798927613941,0.013073015781046922,927.6774273633957,11.628807510918401,0.00068569531779328,0.00013315098905198054,0.009442663192748979,0.002134714956723632,29.3,2.1628170930011117
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,numerai28.6,small,23517,numerai28.6,21,2.0,72240,24080,21,0.5901511664955571,0.5280636055241328,0.5243985977354233,0.5111085907867544,classification,no info,no info,no info,no info,no info,no info,0.25,shap_kernel,kt_inverse_multiquadric,0.004193182661764,1.4280180096422015e-05,0.8033544921875,0.0012724596467413613,1343.4696957349777,38.79792231981759,0.007671224431595,0.0,5.155341649055481,0.0839974962098746,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,pendigits,small,32,pendigits,16,10.0,8244,2748,16,0.9952696383827734,0.9993380200536052,0.9905348264157636,0.9996221032412588,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.00581232695693084,0.00039037153651033413,0.9429257641921398,0.00528733696050859,3080.0444490671157,38.40706875204969,0.0058627167758283595,0.0006216696445394946,0.00928421020507807,0.000609446492376944,31.9,0.31622776601683794
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,phoneme,small,1489,phoneme,5,2.0,4046,1351,5,0.7390180878552972,0.9252006005073252,0.8060836501901141,0.9525029766526892,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.01618282602308423,0.004189948534357119,1.0,0.0,11.520068216323853,0.4615941341164904,0.00277498043074937,0.00029638140721601104,0.0079968929290771,0.0002679108063400689,31.7,0.6749485577105528
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,physiochemical_protein,small,44963,physiochemical_protein,9,no info,33276,11313,9,no info,no info,no info,no info,regression,1.0032,0.4333,56.81,1.0032,0.3814,61.98,0.5,shap_kernel,kt_inverse_multiquadric,0.0202340850803588,0.0,0.94033203125,0.0,319.6901380300522,4.553450774963777,0.0011961207930896,0.0,0.23800370693206782,0.003746921220528231,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,sarcos,small,44976,sarcos,21,no info,34231,11943,21,no info,no info,no info,no info,regression,1.0382,0.0152,98.54,1.0382,0.0202,98.05,0.5,shap_kernel,kt_inverse_multiquadric,0.009482072870351289,1.6780156051487743e-05,0.9218896484375,0.0008203028118227485,1355.6502488613128,22.842135867816626,0.006358160368391,0.0,0.27666544914245605,0.038274806435535665,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,video_transcoding,small,44974,video_transcoding,18,no info,51588,17196,18,no info,no info,no info,no info,regression,0.962,0.0103,98.93,0.962,0.0071,99.26,0.25,shap_kernel,kt_inverse_multiquadric,0.00864789474317854,0.00015126934577878307,0.9077978515625,0.0018860624833627769,1259.5807256937028,34.01442884831999,0.0036602716345289603,1.0228899090308805e-05,5.026455736160278,0.05238034705216084,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,wall-robot-navigation,small,1497,wall-robot-navigation,24,4.0,4092,1364,24,0.8936266170727131,0.9687619830166454,0.996334189261342,0.9999599366439056,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_inverse_multiquadric,0.0051279232879143,0.001375454826899632,0.8537096774193549,0.019049805870902107,552.1249544858932,8.763429474456556,0.00937845488879269,0.0007409363599941788,0.01074481010437007,0.0020534691336038576,32.0,0.0
32,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,32.0,xgboost,none,white_wine,small,44971,white_wine,11,no info,3129,1163,11,no info,no info,no info,no info,regression,0.9906,0.6204,37.37,0.9906,0.4895,50.59,1.0,shap_kernel,kt_inverse_multiquadric,0.01859710410103505,0.0019306779467417343,0.9063800515907137,0.01334486688140056,354.5270258426666,6.692535821031654,0.007115479015794559,0.0005151650381540984,0.00877792835235592,0.0006231451984229151,31.9,0.31622776601683755
