dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,g
german,3,iid_sage_kernel,35.09817695617676,7.390975952148438e-05,200,16,1
german,3,iid_sage_permutation,28.682609796524048,7.390975952148438e-05,200,16,1
german,4,cte_shap_kernel,24.115113973617554,0.0003299713134765625,200,16,1
german,4,cte_shap_permutation,0.7404191493988037,0.0003299713134765625,200,16,1
german,4,cte_sage_kernel,28.96163511276245,0.0003299713134765625,200,16,1
german,4,cte_sage_permutation,30.50264310836792,0.0003299713134765625,200,16,1
german,4,cte_with_predictions_shap_kernel,24.35241723060608,0.00030803680419921875,200,16,1
german,4,cte_with_predictions_shap_permutation,0.7083373069763184,0.00030803680419921875,200,16,1
german,4,cte_with_predictions_sage_kernel,28.715883016586304,0.00030803680419921875,200,16,1
german,4,cte_with_predictions_sage_permutation,30.82001566886902,0.00030803680419921875,200,16,1
german,4,cte_stratified_shap_kernel,32.069427251815796,0.0003008842468261719,200,24,1
german,4,cte_stratified_shap_permutation,0.9738380908966064,0.0003008842468261719,200,24,1
german,4,cte_stratified_sage_kernel,28.816965103149414,0.0003008842468261719,200,24,1
german,4,cte_stratified_sage_permutation,30.17582607269287,0.0003008842468261719,200,24,1
german,4,iid_shap_kernel,24.323971271514893,3.981590270996094e-05,200,16,1
german,4,iid_shap_permutation,0.7398478984832764,3.981590270996094e-05,200,16,1
german,4,iid_sage_kernel,40.03039598464966,3.981590270996094e-05,200,16,1
german,4,iid_sage_permutation,38.87142896652222,3.981590270996094e-05,200,16,1
german,0,cte_shap_kernel,40.79946494102478,0.00028896331787109375,200,32,2
german,0,cte_shap_permutation,1.1115798950195312,0.00028896331787109375,200,32,2
german,0,cte_sage_kernel,58.516934871673584,0.00028896331787109375,200,32,2
german,0,cte_sage_permutation,71.66126799583435,0.00028896331787109375,200,32,2
german,0,cte_with_predictions_shap_kernel,40.36197781562805,0.0003609657287597656,200,32,2
german,0,cte_with_predictions_shap_permutation,1.4103999137878418,0.0003609657287597656,200,32,2
german,0,cte_with_predictions_sage_kernel,50.17480516433716,0.0003609657287597656,200,32,2
german,0,cte_with_predictions_sage_permutation,51.08901309967041,0.0003609657287597656,200,32,2
german,0,cte_stratified_shap_kernel,53.7704131603241,0.00037598609924316406,200,48,2
german,0,cte_stratified_shap_permutation,1.7380716800689697,0.00037598609924316406,200,48,2
german,0,cte_stratified_sage_kernel,64.26992917060852,0.00037598609924316406,200,48,2
german,0,cte_stratified_sage_permutation,82.26315093040466,0.00037598609924316406,200,48,2
german,0,iid_shap_kernel,41.11639881134033,4.00543212890625e-05,200,32,2
german,0,iid_shap_permutation,1.2376949787139893,4.00543212890625e-05,200,32,2
german,0,iid_sage_kernel,52.571913957595825,4.00543212890625e-05,200,32,2
german,0,iid_sage_permutation,68.19534277915955,4.00543212890625e-05,200,32,2
german,1,cte_shap_kernel,40.91957879066467,0.0003287792205810547,200,32,2
german,1,cte_shap_permutation,1.3543386459350586,0.0003287792205810547,200,32,2
german,1,cte_sage_kernel,73.96276617050171,0.0003287792205810547,200,32,2
german,1,cte_sage_permutation,87.93262887001038,0.0003287792205810547,200,32,2
german,1,cte_with_predictions_shap_kernel,43.1506130695343,0.0003190040588378906,200,32,2
german,1,cte_with_predictions_shap_permutation,2.1865460872650146,0.0003190040588378906,200,32,2
german,1,cte_with_predictions_sage_kernel,74.47679305076599,0.0003190040588378906,200,32,2
german,1,cte_with_predictions_sage_permutation,84.5831708908081,0.0003190040588378906,200,32,2
german,1,cte_stratified_shap_kernel,54.993184089660645,0.0003750324249267578,200,48,2
german,1,cte_stratified_shap_permutation,1.8858387470245361,0.0003750324249267578,200,48,2
german,1,cte_stratified_sage_kernel,76.84630584716797,0.0003750324249267578,200,48,2
german,1,cte_stratified_sage_permutation,93.5315158367157,0.0003750324249267578,200,48,2
german,1,iid_shap_kernel,41.635164737701416,3.790855407714844e-05,200,32,2
german,1,iid_shap_permutation,1.3536880016326904,3.790855407714844e-05,200,32,2
german,1,iid_sage_kernel,61.96050977706909,3.790855407714844e-05,200,32,2
german,1,iid_sage_permutation,69.30954194068909,3.790855407714844e-05,200,32,2
german,2,cte_shap_kernel,41.749634981155396,0.0003199577331542969,200,32,2
german,2,cte_shap_permutation,1.4578423500061035,0.0003199577331542969,200,32,2
german,2,cte_sage_kernel,45.73300218582153,0.0003199577331542969,200,32,2
german,2,cte_sage_permutation,53.293500900268555,0.0003199577331542969,200,32,2
german,2,cte_with_predictions_shap_kernel,41.73610591888428,0.00032019615173339844,200,32,2
german,2,cte_with_predictions_shap_permutation,1.447566032409668,0.00032019615173339844,200,32,2
german,2,cte_with_predictions_sage_kernel,46.777398109436035,0.00032019615173339844,200,32,2
german,2,cte_with_predictions_sage_permutation,56.631295919418335,0.00032019615173339844,200,32,2
german,2,cte_stratified_shap_kernel,55.6757550239563,0.0003528594970703125,200,48,2
german,2,cte_stratified_shap_permutation,1.8708059787750244,0.0003528594970703125,200,48,2
german,2,cte_stratified_sage_kernel,65.22003102302551,0.0003528594970703125,200,48,2
german,2,cte_stratified_sage_permutation,78.88708090782166,0.0003528594970703125,200,48,2
german,2,iid_shap_kernel,40.37915110588074,3.814697265625e-05,200,32,2
german,2,iid_shap_permutation,1.2895901203155518,3.814697265625e-05,200,32,2
german,2,iid_sage_kernel,36.535239934921265,3.814697265625e-05,200,32,2
german,2,iid_sage_permutation,45.55001997947693,3.814697265625e-05,200,32,2
german,3,cte_shap_kernel,40.71084713935852,0.00037407875061035156,200,32,2
german,3,cte_shap_permutation,1.347519874572754,0.00037407875061035156,200,32,2
german,3,cte_sage_kernel,56.78571581840515,0.00037407875061035156,200,32,2
german,3,cte_sage_permutation,66.15936994552612,0.00037407875061035156,200,32,2
german,3,cte_with_predictions_shap_kernel,40.707419872283936,0.0003561973571777344,200,32,2
german,3,cte_with_predictions_shap_permutation,1.3585560321807861,0.0003561973571777344,200,32,2
german,3,cte_with_predictions_sage_kernel,54.79865097999573,0.0003561973571777344,200,32,2
german,3,cte_with_predictions_sage_permutation,68.03899812698364,0.0003561973571777344,200,32,2
german,3,cte_stratified_shap_kernel,54.16951012611389,0.00037789344787597656,200,48,2
german,3,cte_stratified_shap_permutation,2.17338490486145,0.00037789344787597656,200,48,2
german,3,cte_stratified_sage_kernel,60.04691505432129,0.00037789344787597656,200,48,2
german,3,cte_stratified_sage_permutation,78.28926205635071,0.00037789344787597656,200,48,2
german,3,iid_shap_kernel,41.528103828430176,3.5762786865234375e-05,200,32,2
german,3,iid_shap_permutation,1.2697548866271973,3.5762786865234375e-05,200,32,2
german,3,iid_sage_kernel,52.076271772384644,3.5762786865234375e-05,200,32,2
german,3,iid_sage_permutation,49.785797119140625,3.5762786865234375e-05,200,32,2
german,4,cte_shap_kernel,42.043745040893555,0.0003037452697753906,200,32,2
german,4,cte_shap_permutation,1.3899216651916504,0.0003037452697753906,200,32,2
german,4,cte_sage_kernel,55.59935998916626,0.0003037452697753906,200,32,2
german,4,cte_sage_permutation,63.85076284408569,0.0003037452697753906,200,32,2
german,4,cte_with_predictions_shap_kernel,41.817224979400635,0.0003249645233154297,200,32,2
german,4,cte_with_predictions_shap_permutation,1.4362831115722656,0.0003249645233154297,200,32,2
german,4,cte_with_predictions_sage_kernel,52.38841009140015,0.0003249645233154297,200,32,2
german,4,cte_with_predictions_sage_permutation,60.98401117324829,0.0003249645233154297,200,32,2
german,4,cte_stratified_shap_kernel,54.020604848861694,0.0003497600555419922,200,48,2
german,4,cte_stratified_shap_permutation,1.7930331230163574,0.0003497600555419922,200,48,2
german,4,cte_stratified_sage_kernel,83.963937997818,0.0003497600555419922,200,48,2
german,4,cte_stratified_sage_permutation,100.06197786331177,0.0003497600555419922,200,48,2
german,4,iid_shap_kernel,40.561349868774414,3.790855407714844e-05,200,32,2
german,4,iid_shap_permutation,1.3099462985992432,3.790855407714844e-05,200,32,2
german,4,iid_sage_kernel,57.55399298667908,3.790855407714844e-05,200,32,2
german,4,iid_sage_permutation,58.79075884819031,3.790855407714844e-05,200,32,2
german,0,cte_shap_kernel,66.43524718284607,6.175041198730469e-05,200,64,3
german,0,cte_shap_permutation,2.148163080215454,6.175041198730469e-05,200,64,3
german,0,cte_sage_kernel,89.88318419456482,6.175041198730469e-05,200,64,3
german,0,cte_sage_permutation,119.1761782169342,6.175041198730469e-05,200,64,3
german,0,cte_with_predictions_shap_kernel,68.72722482681274,7.295608520507812e-05,200,64,3
german,0,cte_with_predictions_shap_permutation,2.0431759357452393,7.295608520507812e-05,200,64,3
german,0,cte_with_predictions_sage_kernel,89.66929173469543,7.295608520507812e-05,200,64,3
german,0,cte_with_predictions_sage_permutation,120.53395104408264,7.295608520507812e-05,200,64,3
german,0,cte_stratified_shap_kernel,80.88098406791687,0.00013899803161621094,200,80,3
german,0,cte_stratified_shap_permutation,2.6038589477539062,0.00013899803161621094,200,80,3
german,0,cte_stratified_sage_kernel,97.04384207725525,0.00013899803161621094,200,80,3
german,0,cte_stratified_sage_permutation,132.90632700920105,0.00013899803161621094,200,80,3
german,0,iid_shap_kernel,67.9656720161438,3.886222839355469e-05,200,64,3
german,0,iid_shap_permutation,2.115612030029297,3.886222839355469e-05,200,64,3
german,0,iid_sage_kernel,83.79472589492798,3.886222839355469e-05,200,64,3
german,0,iid_sage_permutation,100.12528586387634,3.886222839355469e-05,200,64,3
german,1,cte_shap_kernel,70.32606482505798,8.296966552734375e-05,200,64,3
german,1,cte_shap_permutation,2.9507896900177,8.296966552734375e-05,200,64,3
german,1,cte_sage_kernel,96.01497197151184,8.296966552734375e-05,200,64,3
german,1,cte_sage_permutation,126.63278841972351,8.296966552734375e-05,200,64,3
german,1,cte_with_predictions_shap_kernel,68.03555631637573,0.00011420249938964844,200,64,3
german,1,cte_with_predictions_shap_permutation,1.869537115097046,0.00011420249938964844,200,64,3
german,1,cte_with_predictions_sage_kernel,92.29260492324829,0.00011420249938964844,200,64,3
german,1,cte_with_predictions_sage_permutation,114.37264895439148,0.00011420249938964844,200,64,3
german,1,cte_stratified_shap_kernel,77.96521377563477,0.0001380443572998047,200,80,3
german,1,cte_stratified_shap_permutation,2.2613070011138916,0.0001380443572998047,200,80,3
german,1,cte_stratified_sage_kernel,105.43051195144653,0.0001380443572998047,200,80,3
german,1,cte_stratified_sage_permutation,135.586993932724,0.0001380443572998047,200,80,3
german,1,iid_shap_kernel,68.2138659954071,3.790855407714844e-05,200,64,3
german,1,iid_shap_permutation,2.87362003326416,3.790855407714844e-05,200,64,3
german,1,iid_sage_kernel,87.4065101146698,3.790855407714844e-05,200,64,3
german,1,iid_sage_permutation,102.4549171924591,3.790855407714844e-05,200,64,3
german,2,cte_shap_kernel,67.46641111373901,6.103515625e-05,200,64,3
german,2,cte_shap_permutation,1.976557970046997,6.103515625e-05,200,64,3
german,2,cte_sage_kernel,84.58475995063782,6.103515625e-05,200,64,3
german,2,cte_sage_permutation,115.86005330085754,6.103515625e-05,200,64,3
german,2,cte_with_predictions_shap_kernel,68.88977599143982,6.413459777832031e-05,200,64,3
german,2,cte_with_predictions_shap_permutation,2.1482338905334473,6.413459777832031e-05,200,64,3
german,2,cte_with_predictions_sage_kernel,89.56709289550781,6.413459777832031e-05,200,64,3
german,2,cte_with_predictions_sage_permutation,123.62205529212952,6.413459777832031e-05,200,64,3
german,2,cte_stratified_shap_kernel,83.12045311927795,0.00015163421630859375,200,80,3
german,2,cte_stratified_shap_permutation,2.7870521545410156,0.00015163421630859375,200,80,3
german,2,cte_stratified_sage_kernel,121.26460886001587,0.00015163421630859375,200,80,3
german,2,cte_stratified_sage_permutation,165.67899203300476,0.00015163421630859375,200,80,3
german,2,iid_shap_kernel,77.17588782310486,5.507469177246094e-05,200,64,3
german,2,iid_shap_permutation,2.2574563026428223,5.507469177246094e-05,200,64,3
german,2,iid_sage_kernel,74.19936084747314,5.507469177246094e-05,200,64,3
german,2,iid_sage_permutation,92.85261082649231,5.507469177246094e-05,200,64,3
german,3,cte_shap_kernel,69.55307793617249,0.00011420249938964844,200,64,3
german,3,cte_shap_permutation,2.084149122238159,0.00011420249938964844,200,64,3
german,3,cte_sage_kernel,90.48229885101318,0.00011420249938964844,200,64,3
german,3,cte_sage_permutation,118.93807911872864,0.00011420249938964844,200,64,3
german,3,cte_with_predictions_shap_kernel,70.24782371520996,7.677078247070312e-05,200,64,3
german,3,cte_with_predictions_shap_permutation,2.1905500888824463,7.677078247070312e-05,200,64,3
german,3,cte_with_predictions_sage_kernel,92.38544774055481,7.677078247070312e-05,200,64,3
german,3,cte_with_predictions_sage_permutation,122.92324304580688,7.677078247070312e-05,200,64,3
german,3,cte_stratified_shap_kernel,84.59581804275513,0.00015211105346679688,200,80,3
german,3,cte_stratified_shap_permutation,2.8764700889587402,0.00015211105346679688,200,80,3
german,3,cte_stratified_sage_kernel,112.54652214050293,0.00015211105346679688,200,80,3
german,3,cte_stratified_sage_permutation,149.10109210014343,0.00015211105346679688,200,80,3
german,3,iid_shap_kernel,76.97330379486084,4.7206878662109375e-05,200,64,3
german,3,iid_shap_permutation,2.450435161590576,4.7206878662109375e-05,200,64,3
german,3,iid_sage_kernel,113.86607217788696,4.7206878662109375e-05,200,64,3
german,3,iid_sage_permutation,121.00691986083984,4.7206878662109375e-05,200,64,3
german,4,cte_shap_kernel,76.97707390785217,7.915496826171875e-05,200,64,3
german,4,cte_shap_permutation,2.478180170059204,7.915496826171875e-05,200,64,3
german,4,cte_sage_kernel,107.03090310096741,7.915496826171875e-05,200,64,3
german,4,cte_sage_permutation,141.47798109054565,7.915496826171875e-05,200,64,3
german,4,cte_with_predictions_shap_kernel,75.98128986358643,8.511543273925781e-05,200,64,3
german,4,cte_with_predictions_shap_permutation,2.5381619930267334,8.511543273925781e-05,200,64,3
german,4,cte_with_predictions_sage_kernel,106.7138500213623,8.511543273925781e-05,200,64,3
german,4,cte_with_predictions_sage_permutation,140.94459009170532,8.511543273925781e-05,200,64,3
german,4,cte_stratified_shap_kernel,89.30621099472046,0.0001690387725830078,200,80,3
german,4,cte_stratified_shap_permutation,3.2265992164611816,0.0001690387725830078,200,80,3
german,4,cte_stratified_sage_kernel,126.90756702423096,0.0001690387725830078,200,80,3
german,4,cte_stratified_sage_permutation,165.52322101593018,0.0001690387725830078,200,80,3
german,4,iid_shap_kernel,76.07868003845215,4.982948303222656e-05,200,64,3
german,4,iid_shap_permutation,2.554650068283081,4.982948303222656e-05,200,64,3
german,4,iid_sage_kernel,141.35430002212524,4.982948303222656e-05,200,64,3
german,4,iid_sage_permutation,172.76602411270142,4.982948303222656e-05,200,64,3
