mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.0067676581554648825,0.9351074218750001,5676.207497358322,256,0.003926758203058378,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,113.62026143074036,1
0.018041111374566654,0.81953125,712.8206028938293,16,0.060034445797952585,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,89.77882099151611,1
0.013509779128262176,0.8692871093750001,1020.5495219230652,32,0.024727810525106586,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,137.71671080589294,1
0.009411306098630777,0.912939453125,1699.037390947342,64,0.011693301316264892,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,136.23993062973022,1
0.008688881322459688,0.9179687500000001,3030.5374794006348,128,0.00777231917440524,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,114.59540462493896,1
0.006205853734812809,0.93525390625,5692.333954334259,256,0.0029673778820418772,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,90.39757776260376,1
0.018416850982645852,0.8446289062500001,713.2619993686676,16,0.07034689894659246,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,89.81666803359985,1
0.013309854969655742,0.862744140625,1034.0593085289001,32,0.029432912596281557,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,89.74397087097168,1
0.010995047320430782,0.8940917968750002,1700.083237171173,64,0.014050787759300909,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,66.67281746864319,1
0.008517106885127714,0.9190429687500001,3036.6288018226624,128,0.008234001039324701,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,112.91207718849182,1
0.007239477042306463,0.9338378906250001,5708.358539819717,256,0.004207907842294967,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,68.21573829650879,1
0.018665775825694404,0.8149414062500001,710.8247680664062,16,0.05271055632487387,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,137.12292528152466,1
0.014760576978568082,0.8703125,1023.4702899456024,32,0.027660858665043475,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,159.51326394081116,1
0.009774562078354976,0.9025390625,1682.0227868556976,64,0.013928321523097809,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,112.71602439880371,1
0.007187225925650016,0.9267578125,3006.5108921527863,128,0.0076226172162722206,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,112.69105219841003,1
0.006864768863719546,0.9332519531250001,5632.567860364914,256,0.005430404723000881,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,111.58024764060974,1
0.013146017428989108,0.8736328125000001,699.3374357223511,16,0.036725691929184345,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,136.10041284561157,1
0.01214837077705812,0.8869628906250001,1028.2593677043915,32,0.02243469954767313,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,89.66697788238525,1
0.009582452923854987,0.9073730468750001,1687.2926049232483,64,0.013333533865410974,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,89.50098896026611,1
0.007848601965432815,0.92529296875,3029.2108929157257,128,0.0062868422160902715,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,113.28318953514099,1
0.006812031476262388,0.9325683593750002,5692.735441446304,256,0.00387899264175523,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,90.04948472976685,1
0.019142769785923157,0.8150878906250001,708.3594291210175,16,0.056605611745159545,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,113.48832440376282,1
0.014222889349928543,0.8692382812500001,1030.8865768909454,32,0.033358030691571505,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,89.90635204315186,1
0.010873181189041837,0.8969726562500001,1704.2093524932861,64,0.016190051724581656,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,113.25879120826721,1
0.007402489778871435,0.928662109375,3044.2565071582794,128,0.007321096534989857,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,113.68075656890869,1
0.006596010504060658,0.9364257812500001,5693.167077302933,256,0.004137899019763358,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,159.7184145450592,1
0.018027676473404773,0.8231445312500001,708.5907020568848,16,0.07550813637235732,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,135.67703986167908,1
0.014860979493191808,0.8387695312500001,1029.3628482818604,32,0.02532286820363866,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,112.96631479263306,1
0.009319892203133985,0.9080566406250001,1706.6174039840698,64,0.014149647463837622,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,67.84368753433228,1
0.007682711853464974,0.9273925781250001,3052.302468776703,128,0.008857049371855497,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,91.16440391540527,1
0.006792602433402084,0.9273925781250001,5681.011684656143,256,0.0039023912637292657,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,90.36089658737183,1
0.01919676278295322,0.819580078125,705.6810336112976,16,0.05922341615654464,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,16,136.21295475959778,1
0.015473738906530256,0.8413085937500001,1024.9127345085144,32,0.036379633474782624,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,32,112.83957004547119,1
0.00993667768073195,0.90791015625,1687.5679714679718,64,0.013050014049832526,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,64,89.04842329025269,1
0.007376924756865356,0.9251464843750001,2992.359263420105,128,0.00643011267888316,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,128,159.807115316391,1
0.007061126330436493,0.92841796875,5662.568192958832,256,0.00447608123498533,shap,kernel,arfpy,none,Not needed,Not needed,Not needed,256,137.56261777877808,1
