mae,top_k,explanation_time,size,mmd,explainer,strategy,method,data_modification_method,kernel,g,num_bins,target_size,compression_time,unique_samples
0.6647517567714718,0.6,0.42682695388793945,16,0.07034689894659246,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,90.48504734039307,1
0.35147396902897743,0.6,1.0672695636749268,32,0.029432912596281557,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,91.7880482673645,1
0.1638275526699535,0.8,2.1206061840057373,64,0.014050787759300909,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,67.58748888969421,1
0.12867195280829705,1.0,4.011576890945435,128,0.008234001039324701,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,114.97087955474854,1
0.1334944649668222,1.0,7.944497108459473,256,0.004207907842294967,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,67.52058458328247,1
0.5678898326507862,0.6,0.4924755096435547,16,0.05271055632487387,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,138.44709634780884,1
0.35952610289711784,0.6,1.0320496559143066,32,0.027660858665043475,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,163.19872736930847,1
0.1882942918403303,0.8,2.0938010215759277,64,0.013928321523097809,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,115.13114070892334,1
0.13812313547744098,0.8,4.057126522064209,128,0.0076226172162722206,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,115.66027426719666,1
0.07349757960807268,1.0,7.598756313323975,256,0.005430404723000881,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,114.81204390525818,1
0.4020794526527377,0.8,0.43675947189331055,16,0.036725691929184345,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,139.16373014450073,1
0.41752996878600074,0.8,1.9759199619293213,32,0.02243469954767313,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,92.21458697319031,1
0.1459745947449177,1.0,2.144568681716919,64,0.013333533865410974,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,91.8537220954895,1
0.1075738823338066,1.0,3.984126329421997,128,0.0062868422160902715,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,115.78365921974182,1
0.15280236034190367,0.8,8.156164646148682,256,0.00387899264175523,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,92.00999975204468,1
0.39995353486703156,0.6,0.47606992721557617,16,0.056605611745159545,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,115.92952871322632,1
0.46855090534666055,0.8,1.0798308849334717,32,0.033358030691571505,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,92.10649490356445,1
0.24339442381144855,0.6,2.0056684017181396,64,0.016190051724581656,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,116.42951679229736,1
0.10411146294446155,1.0,3.912252187728882,128,0.007321096534989857,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,115.57477951049805,1
0.08314877199225079,1.0,7.8651957511901855,256,0.004137899019763358,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,162.66829633712769,1
0.7015289442707233,0.8,0.4174060821533203,16,0.07550813637235732,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,139.18953466415405,1
0.4286976657914182,0.6,1.0531866550445557,32,0.02532286820363866,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,115.52455520629883,1
0.25067286611460987,0.6,2.012312173843384,64,0.014149647463837622,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,68.59869813919067,1
0.13346270381510908,0.8,3.965017557144165,128,0.008857049371855497,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,92.29487013816833,1
0.08618902285540442,0.8,7.8156821727752686,256,0.0039023912637292657,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,92.54942870140076,1
0.6758659338108275,0.6,0.7853941917419434,16,0.05922341615654464,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,16,139.43871903419495,1
0.20403494123056592,1.0,1.017704963684082,32,0.036379633474782624,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,32,115.40719866752625,1
0.23337338947248942,0.8,1.976456642150879,64,0.013050014049832526,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,64,90.66173911094666,1
0.11617149389995297,1.0,3.889021873474121,128,0.00643011267888316,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,128,161.88157057762146,1
0.08067756545428689,1.0,7.949169158935547,256,0.00447608123498533,sage,permutation,arfpy,none,Not needed,Not needed,Not needed,256,138.23205542564392,1
