dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,g
gaussian,0,cte_stratified_shap_kernel,513.1825656890869,0.00867915153503418,1250,256,3
gaussian,0,iid_sage_permutation,67.10160613059998,8.749961853027344e-05,1250,256,3
gaussian,0,iid_shap_kernel,519.200037240982,8.749961853027344e-05,1250,256,3
gaussian,1,cte_sage_permutation,72.63843894004822,0.0382390022277832,1250,256,3
gaussian,1,cte_shap_kernel,508.2806668281555,0.0382390022277832,1250,256,3
gaussian,1,cte_with_predictions_sage_permutation,80.05635404586792,0.023254871368408203,1250,256,3
gaussian,1,cte_with_predictions_shap_kernel,499.2942621707916,0.023254871368408203,1250,256,3
gaussian,1,cte_stratified_sage_permutation,72.48999786376953,0.016712665557861328,1250,256,3
gaussian,1,cte_stratified_shap_kernel,519.3208816051483,0.016712665557861328,1250,256,3
gaussian,1,iid_sage_permutation,78.22368478775024,0.0001285076141357422,1250,256,3
gaussian,1,iid_shap_kernel,516.2341794967651,0.0001285076141357422,1250,256,3
gaussian,2,cte_sage_permutation,78.48694610595703,0.036095380783081055,1250,256,3
gaussian,2,cte_shap_kernel,521.8454821109772,0.036095380783081055,1250,256,3
gaussian,2,cte_with_predictions_sage_permutation,75.69141888618469,0.0487513542175293,1250,256,3
gaussian,2,cte_with_predictions_shap_kernel,530.2590174674988,0.0487513542175293,1250,256,3
gaussian,2,cte_stratified_sage_permutation,77.85371589660645,0.018310546875,1250,256,3
gaussian,2,cte_stratified_shap_kernel,517.1242864131927,0.018310546875,1250,256,3
gaussian,2,iid_sage_permutation,76.06545281410217,0.00010228157043457031,1250,256,3
gaussian,2,iid_shap_kernel,512.964635848999,0.00010228157043457031,1250,256,3
gaussian,3,cte_sage_permutation,82.44622206687927,0.026807069778442383,1250,256,3
gaussian,3,cte_shap_kernel,530.2793915271759,0.026807069778442383,1250,256,3
gaussian,3,cte_with_predictions_sage_permutation,92.47820854187012,0.036249399185180664,1250,256,3
gaussian,3,cte_with_predictions_shap_kernel,497.18936014175415,0.036249399185180664,1250,256,3
gaussian,3,cte_stratified_sage_permutation,80.59151554107666,0.01762986183166504,1250,256,3
